Order ID,Product,Quantity Ordered,Price Each,Order Date,Address,City,State,Zip Code,Revenue
176628,Lightning Charging Cable,2,14.95,04/15/19 04:03,628 Wilson St, Dallas,Texas,75001,29.9
176629,USB-C Charging Cable,1,11.95,04/24/19 11:56,101 Lincoln St, San Francisco,California,94016,11.95
176630,Google Phone,1,600,04/10/19 05:01,770 Maple St, San Francisco,California,94016,600.0
176631,USB-C Charging Cable,1,11.95,04/13/19 18:48,292 Dogwood St, San Francisco,California,94016,11.95
176632,AAA Batteries (4-pack),1,2.99,04/14/19 14:28,814 Madison St, San Francisco,California,94016,2.99
176633,ThinkPad Laptop,1,999.99,04/23/19 14:03,863 Hickory St, Los Angeles,California,90001,999.99
176634,Lightning Charging Cable,1,14.95,04/10/19 08:00,311 Madison St, Atlanta,Georgia,30301,14.95
176635,Vareebadd Phone,1,400,04/26/19 09:55,85 North St, San Francisco,California,94016,400.0
176636,AA Batteries (4-pack),1,3.84,04/30/19 20:37,140 10th St, Boston,Massachusetts,02215,3.84
176637,AAA Batteries (4-pack),1,2.99,04/17/19 10:03,261 Sunset St, New York City,New York,10001,2.99
176638,USB-C Charging Cable,1,11.95,04/20/19 08:33,869 Cherry St, Boston,Massachusetts,02215,11.95
176639,Macbook Pro Laptop,1,1700,04/28/19 16:14,853 Cedar St, San Francisco,California,94016,1700.0
176640,Wired Headphones,2,11.99,04/27/19 22:54,164 Lake St, San Francisco,California,94016,23.98
176641,Lightning Charging Cable,1,14.95,04/25/19 21:36,655 Sunset St, Boston,Massachusetts,02215,14.95
176642,AA Batteries (4-pack),1,3.84,04/17/19 18:38,72 Elm St, Portland,Oregon,97035,3.84
176643,Macbook Pro Laptop,1,1700,04/27/19 21:32,373 Adams St, Boston,Massachusetts,02215,1700.0
176644,USB-C Charging Cable,1,11.95,04/23/19 02:09,962 7th St, Los Angeles,California,90001,11.95
176645,AAA Batteries (4-pack),3,2.99,04/26/19 18:38,514 Lake St, Dallas,Texas,75001,8.97
176646,Macbook Pro Laptop,1,1700,04/22/19 07:14,657 Adams St, Portland,Oregon,97035,1700.0
176647,Google Phone,1,600,04/21/19 19:40,273 South St, Los Angeles,California,90001,600.0
176648,27in FHD Monitor,1,149.99,04/24/19 01:17,732 2nd St, Portland,Oregon,97035,149.99
176649,USB-C Charging Cable,1,11.95,04/09/19 08:49,702 11th St, San Francisco,California,94016,11.95
176650,Lightning Charging Cable,1,14.95,04/12/19 16:47,153 River St, Boston,Massachusetts,02215,14.95
176651,iPhone,1,700,04/07/19 13:14,997 South St, Boston,Massachusetts,02215,700.0
176652,LG Washing Machine,1,600.0,04/09/19 20:04,502 14th St, New York City,New York,10001,600.0
176653,AA Batteries (4-pack),1,3.84,04/26/19 19:20,285 Chestnut St, San Francisco,California,94016,3.84
176654,USB-C Charging Cable,1,11.95,04/15/19 19:35,880 Lakeview St, Seattle,Washington,98101,11.95
176655,Apple Airpods Headphones,1,150,04/11/19 19:36,848 Center St, San Francisco,California,94016,150.0
176656,Google Phone,1,600,04/12/19 16:42,12 Lakeview St, New York City,New York,10001,600.0
176657,ThinkPad Laptop,1,999.99,04/23/19 10:16,774 Forest St, Los Angeles,California,90001,999.99
176658,AAA Batteries (4-pack),2,2.99,04/22/19 08:51,573 Pine St, San Francisco,California,94016,5.98
176659,20in Monitor,1,109.99,04/29/19 14:40,804 Church St, Dallas,Texas,75001,109.99
176660,AA Batteries (4-pack),1,3.84,04/16/19 17:10,267 West St, Boston,Massachusetts,02215,3.84
176661,Wired Headphones,1,11.99,04/25/19 20:40,522 6th St, Atlanta,Georgia,30301,11.99
176662,34in Ultrawide Monitor,1,379.99,04/05/19 12:46,678 Hickory St, Portland,Oregon,97035,379.99
176663,Bose SoundSport Headphones,1,99.99,04/05/19 11:48,450 Johnson St, Seattle,Washington,98101,99.99
176664,AAA Batteries (4-pack),1,2.99,04/13/19 18:59,544 Madison St, Los Angeles,California,90001,2.99
176665,ThinkPad Laptop,1,999.99,04/07/19 14:15,927 13th St, Dallas,Texas,75001,999.99
176666,Wired Headphones,1,11.99,04/08/19 16:50,382 Forest St, Seattle,Washington,98101,11.99
176667,27in 4K Gaming Monitor,1,389.99,04/11/19 00:39,92 11th St, Los Angeles,California,90001,389.99
176668,AA Batteries (4-pack),1,3.84,04/15/19 20:46,56 2nd St, Dallas,Texas,75001,3.84
176669,27in FHD Monitor,1,149.99,04/08/19 12:57,506 Jackson St, Dallas,Texas,75001,149.99
176670,Apple Airpods Headphones,1,150,04/25/19 21:23,892 Willow St, San Francisco,California,94016,150.0
176671,AAA Batteries (4-pack),2,2.99,04/23/19 16:31,738 Jefferson St, New York City,New York,10001,5.98
176672,Lightning Charging Cable,1,14.95,04/12/19 11:07,778 Maple St, New York City,New York,10001,14.95
176672,USB-C Charging Cable,1,11.95,04/12/19 11:07,778 Maple St, New York City,New York,10001,11.95
176673,20in Monitor,1,109.99,04/10/19 08:17,952 1st St, Boston,Massachusetts,02215,109.99
176674,AAA Batteries (4-pack),3,2.99,04/20/19 20:53,907 West St, Austin,Texas,73301,8.97
176675,AAA Batteries (4-pack),1,2.99,04/02/19 09:02,933 Meadow St, Seattle,Washington,98101,2.99
176676,LG Dryer,1,600.0,04/09/19 00:35,788 Lincoln St, Los Angeles,California,90001,600.0
176677,34in Ultrawide Monitor,1,379.99,04/01/19 11:50,661 Washington St, Austin,Texas,73301,379.99
176678,AA Batteries (4-pack),2,3.84,04/19/19 22:12,345 Sunset St, San Francisco,California,94016,7.68
176679,Apple Airpods Headphones,1,150,04/16/19 11:12,245 West St, Boston,Massachusetts,02215,150.0
176680,USB-C Charging Cable,1,11.95,04/13/19 11:28,368 Main St, Los Angeles,California,90001,11.95
176681,Apple Airpods Headphones,1,150,04/20/19 10:39,331 Cherry St, Seattle,Washington,98101,150.0
176681,ThinkPad Laptop,1,999.99,04/20/19 10:39,331 Cherry St, Seattle,Washington,98101,999.99
176682,Lightning Charging Cable,1,14.95,04/27/19 06:19,593 Adams St, Boston,Massachusetts,02215,14.95
176683,AA Batteries (4-pack),1,3.84,04/03/19 13:54,253 Willow St, Los Angeles,California,90001,3.84
176684,USB-C Charging Cable,1,11.95,04/17/19 00:51,293 Washington St, Los Angeles,California,90001,11.95
176685,34in Ultrawide Monitor,1,379.99,04/23/19 22:53,114 10th St, New York City,New York,10001,379.99
176686,Wired Headphones,1,11.99,04/17/19 15:17,892 10th St, Austin,Texas,73301,11.99
176687,Macbook Pro Laptop,1,1700,04/30/19 10:26,121 Wilson St, Los Angeles,California,90001,1700.0
176688,Flatscreen TV,1,300,04/20/19 18:25,229 Church St, San Francisco,California,94016,300.0
176689,Bose SoundSport Headphones,1,99.99,04/24/19 17:15,659 Lincoln St, New York City,New York,10001,99.99
176689,AAA Batteries (4-pack),2,2.99,04/24/19 17:15,659 Lincoln St, New York City,New York,10001,5.98
176690,20in Monitor,1,109.99,04/04/19 18:33,873 Sunset St, San Francisco,California,94016,109.99
176691,AAA Batteries (4-pack),1,2.99,04/12/19 11:57,991 Lincoln St, Los Angeles,California,90001,2.99
176692,Wired Headphones,1,11.99,04/08/19 18:21,290 Forest St, San Francisco,California,94016,11.99
176693,AA Batteries (4-pack),1,3.84,04/22/19 09:00,252 Walnut St, San Francisco,California,94016,3.84
176694,USB-C Charging Cable,1,11.95,04/05/19 20:46,985 Washington St, Atlanta,Georgia,30301,11.95
176695,AA Batteries (4-pack),2,3.84,04/12/19 20:50,709 Lake St, Seattle,Washington,98101,7.68
176696,iPhone,1,700,04/07/19 12:41,343 Johnson St, New York City,New York,10001,700.0
176697,Wired Headphones,1,11.99,04/20/19 22:38,675 Center St, New York City,New York,10001,11.99
176698,Bose SoundSport Headphones,1,99.99,04/02/19 16:15,232 Lakeview St, San Francisco,California,94016,99.99
176699,Bose SoundSport Headphones,1,99.99,04/28/19 18:04,49 Jefferson St, Boston,Massachusetts,02215,99.99
176700,34in Ultrawide Monitor,1,379.99,04/07/19 23:10,967 Walnut St, Dallas,Texas,75001,379.99
176701,USB-C Charging Cable,1,11.95,04/11/19 13:05,128 Church St, Austin,Texas,73301,11.95
176702,AA Batteries (4-pack),1,3.84,04/23/19 19:44,896 Sunset St, Seattle,Washington,98101,3.84
176703,20in Monitor,1,109.99,04/17/19 10:00,748 Washington St, New York City,New York,10001,109.99
176704,AA Batteries (4-pack),2,3.84,04/17/19 10:00,909 Center St, Seattle,Washington,98101,7.68
176705,Lightning Charging Cable,2,14.95,04/06/19 09:38,503 8th St, Austin,Texas,73301,29.9
176706,Lightning Charging Cable,1,14.95,04/13/19 13:32,309 South St, New York City,New York,10001,14.95
176707,Apple Airpods Headphones,1,150,04/13/19 10:34,408 Center St, Portland,Oregon,97035,150.0
176708,Wired Headphones,1,11.99,04/28/19 23:03,542 Ridge St, New York City,New York,10001,11.99
176709,AA Batteries (4-pack),1,3.84,04/24/19 14:17,971 Church St, Dallas,Texas,75001,3.84
176710,20in Monitor,2,109.99,04/07/19 10:00,848 West St, Dallas,Texas,75001,219.98
176711,Flatscreen TV,1,300,04/30/19 10:58,796 River St, Dallas,Texas,75001,300.0
176712,Google Phone,1,600,04/20/19 05:21,910 Washington St, San Francisco,California,94016,600.0
176713,Wired Headphones,1,11.99,04/21/19 10:48,498 Walnut St, San Francisco,California,94016,11.99
176714,USB-C Charging Cable,1,11.95,04/26/19 23:34,303 Spruce St, Los Angeles,California,90001,11.95
176715,Apple Airpods Headphones,1,150,04/27/19 16:43,258 Jefferson St, San Francisco,California,94016,150.0
176716,Wired Headphones,1,11.99,04/24/19 14:43,794 7th St, Los Angeles,California,90001,11.99
176717,Apple Airpods Headphones,1,150,04/19/19 10:34,490 Lakeview St, Atlanta,Georgia,30301,150.0
176718,Lightning Charging Cable,1,14.95,04/22/19 19:14,672 Sunset St, Los Angeles,California,90001,14.95
176719,Flatscreen TV,1,300,04/27/19 13:07,602 Hickory St, Boston,Massachusetts,02215,300.0
176720,Lightning Charging Cable,1,14.95,04/21/19 10:35,556 South St, Portland,Oregon,97035,14.95
176721,AAA Batteries (4-pack),1,2.99,04/26/19 21:08,469 7th St, San Francisco,California,94016,2.99
176722,27in 4K Gaming Monitor,1,389.99,04/01/19 10:57,209 14th St, New York City,New York,10001,389.99
176723,27in 4K Gaming Monitor,1,389.99,04/19/19 21:31,613 12th St, Portland,Oregon,97035,389.99
176724,Lightning Charging Cable,1,14.95,04/26/19 20:59,34 12th St, San Francisco,California,94016,14.95
176725,AA Batteries (4-pack),2,3.84,04/15/19 14:33,630 14th St, San Francisco,California,94016,7.68
176726,USB-C Charging Cable,1,11.95,04/13/19 18:14,979 8th St, Los Angeles,California,90001,11.95
176727,Lightning Charging Cable,1,14.95,04/14/19 14:26,218 Hickory St, Los Angeles,California,90001,14.95
176728,Lightning Charging Cable,1,14.95,04/21/19 07:38,516 Park St, Atlanta,Georgia,30301,14.95
176729,USB-C Charging Cable,1,11.95,04/24/19 09:57,637 9th St, Seattle,Washington,98101,11.95
176730,Bose SoundSport Headphones,1,99.99,04/17/19 08:27,403 Ridge St, New York City,New York,10001,99.99
176731,AAA Batteries (4-pack),2,2.99,04/21/19 16:17,36 Lincoln St, San Francisco,California,94016,5.98
176732,iPhone,1,700,04/23/19 09:33,504 Wilson St, Dallas,Texas,75001,700.0
176733,20in Monitor,1,109.99,04/11/19 13:31,575 Hickory St, San Francisco,California,94016,109.99
176734,Apple Airpods Headphones,1,150,04/03/19 22:13,611 Jackson St, New York City,New York,10001,150.0
176735,27in FHD Monitor,1,149.99,04/16/19 23:52,802 Ridge St, Austin,Texas,73301,149.99
176736,AA Batteries (4-pack),1,3.84,04/17/19 11:48,421 2nd St, Los Angeles,California,90001,3.84
176737,Apple Airpods Headphones,1,150,04/07/19 01:28,109 Center St, Los Angeles,California,90001,150.0
176738,AA Batteries (4-pack),1,3.84,04/03/19 13:17,661 Center St, San Francisco,California,94016,3.84
176739,34in Ultrawide Monitor,1,379.99,04/05/19 17:38,730 6th St, Austin,Texas,73301,379.99
176739,Google Phone,1,600,04/05/19 17:38,730 6th St, Austin,Texas,73301,600.0
176740,Bose SoundSport Headphones,1,99.99,04/24/19 15:10,699 Washington St, Dallas,Texas,75001,99.99
176741,USB-C Charging Cable,1,11.95,04/29/19 18:49,990 Ridge St, San Francisco,California,94016,11.95
176742,Wired Headphones,1,11.99,04/17/19 09:54,115 Forest St, Los Angeles,California,90001,11.99
176743,27in 4K Gaming Monitor,1,389.99,04/01/19 09:17,570 11th St, Atlanta,Georgia,30301,389.99
176744,Lightning Charging Cable,1,14.95,04/14/19 19:59,937 Maple St, Los Angeles,California,90001,14.95
176745,Wired Headphones,1,11.99,04/24/19 09:23,461 Adams St, Los Angeles,California,90001,11.99
176746,27in 4K Gaming Monitor,1,389.99,04/08/19 19:04,638 Park St, Seattle,Washington,98101,389.99
176747,Macbook Pro Laptop,1,1700,04/27/19 15:04,645 7th St, San Francisco,California,94016,1700.0
176748,Flatscreen TV,1,300,04/24/19 15:28,339 13th St, Boston,Massachusetts,02215,300.0
176749,ThinkPad Laptop,1,999.99,04/26/19 07:55,322 Adams St, Seattle,Washington,98101,999.99
176750,AA Batteries (4-pack),1,3.84,04/13/19 23:52,255 Cedar St, Austin,Texas,73301,3.84
176751,AAA Batteries (4-pack),1,2.99,04/18/19 13:01,258 4th St, San Francisco,California,94016,2.99
176752,AA Batteries (4-pack),1,3.84,04/13/19 23:59,665 Wilson St, San Francisco,California,94016,3.84
176753,USB-C Charging Cable,1,11.95,04/01/19 23:07,496 Adams St, Atlanta,Georgia,30301,11.95
176754,34in Ultrawide Monitor,1,379.99,04/02/19 17:07,288 Forest St, Los Angeles,California,90001,379.99
176755,27in 4K Gaming Monitor,1,389.99,04/09/19 16:21,825 Madison St, Seattle,Washington,98101,389.99
176756,27in FHD Monitor,1,149.99,04/05/19 17:06,348 Lake St, New York City,New York,10001,149.99
176757,AA Batteries (4-pack),1,3.84,04/11/19 20:28,79 Hickory St, Portland,Oregon,97035,3.84
176758,34in Ultrawide Monitor,1,379.99,04/18/19 21:26,166 Highland St, San Francisco,California,94016,379.99
176759,Lightning Charging Cable,1,14.95,04/06/19 12:46,864 Main St, Los Angeles,California,90001,14.95
176760,Wired Headphones,1,11.99,04/02/19 20:32,813 Highland St, San Francisco,California,94016,11.99
176761,Apple Airpods Headphones,1,150,04/26/19 20:00,830 2nd St, San Francisco,California,94016,150.0
176762,AA Batteries (4-pack),1,3.84,04/18/19 14:06,977 1st St, Seattle,Washington,98101,3.84
176763,USB-C Charging Cable,1,11.95,04/25/19 13:36,638 Johnson St, San Francisco,California,94016,11.95
176764,Wired Headphones,1,11.99,04/16/19 19:52,652 Center St, Atlanta,Georgia,30301,11.99
176765,USB-C Charging Cable,1,11.95,04/14/19 20:44,729 Ridge St, San Francisco,California,94016,11.95
176766,AA Batteries (4-pack),2,3.84,04/21/19 19:52,84 Johnson St, Boston,Massachusetts,02215,7.68
176767,27in 4K Gaming Monitor,1,389.99,04/09/19 14:18,205 4th St, Atlanta,Georgia,30301,389.99
176768,Wired Headphones,1,11.99,04/04/19 00:03,643 Spruce St, Los Angeles,California,90001,11.99
176769,AA Batteries (4-pack),1,3.84,04/29/19 14:14,206 10th St, San Francisco,California,94016,3.84
176770,Wired Headphones,1,11.99,04/08/19 17:38,345 Church St, San Francisco,California,94016,11.99
176771,Lightning Charging Cable,1,14.95,04/24/19 17:40,403 11th St, New York City,New York,10001,14.95
176772,AA Batteries (4-pack),1,3.84,04/10/19 21:48,426 14th St, New York City,New York,10001,3.84
176773,AAA Batteries (4-pack),2,2.99,04/25/19 20:07,30 9th St, Portland,Maine,04101,5.98
176774,Lightning Charging Cable,1,14.95,04/25/19 15:06,372 Church St, Los Angeles,California,90001,14.95
176774,USB-C Charging Cable,1,11.95,04/25/19 15:06,372 Church St, Los Angeles,California,90001,11.95
176775,USB-C Charging Cable,2,11.95,04/01/19 20:56,975 Forest St, San Francisco,California,94016,23.9
176776,Bose SoundSport Headphones,1,99.99,04/24/19 23:28,613 Washington St, Seattle,Washington,98101,99.99
176777,Apple Airpods Headphones,1,150,04/14/19 16:53,163 Jackson St, Portland,Oregon,97035,150.0
176778,34in Ultrawide Monitor,1,379.99,04/12/19 17:46,201 Madison St, San Francisco,California,94016,379.99
176779,27in FHD Monitor,1,149.99,04/04/19 16:46,351 Park St, Atlanta,Georgia,30301,149.99
176780,Lightning Charging Cable,1,14.95,04/18/19 23:51,52 Walnut St, New York City,New York,10001,14.95
176781,iPhone,1,700,04/03/19 07:37,976 Hickory St, Dallas,Texas,75001,700.0
176781,Lightning Charging Cable,1,14.95,04/03/19 07:37,976 Hickory St, Dallas,Texas,75001,14.95
176782,Apple Airpods Headphones,1,150,04/22/19 13:42,993 13th St, San Francisco,California,94016,150.0
176783,Apple Airpods Headphones,1,150,04/05/19 11:40,926 North St, San Francisco,California,94016,150.0
176784,AAA Batteries (4-pack),1,2.99,04/08/19 10:14,725 Madison St, Los Angeles,California,90001,2.99
176785,Bose SoundSport Headphones,1,99.99,04/03/19 15:39,533 Ridge St, Los Angeles,California,90001,99.99
176786,20in Monitor,1,109.99,04/06/19 16:40,701 North St, San Francisco,California,94016,109.99
176787,Google Phone,1,600,04/14/19 10:10,180 Pine St, Los Angeles,California,90001,600.0
176788,Bose SoundSport Headphones,1,99.99,04/15/19 04:39,200 North St, New York City,New York,10001,99.99
176789,Lightning Charging Cable,1,14.95,04/21/19 20:15,990 Meadow St, San Francisco,California,94016,14.95
176790,AAA Batteries (4-pack),1,2.99,04/28/19 12:07,689 9th St, Austin,Texas,73301,2.99
176791,Google Phone,1,600,04/21/19 11:43,908 Jackson St, Los Angeles,California,90001,600.0
176792,27in 4K Gaming Monitor,1,389.99,04/30/19 19:29,772 11th St, Atlanta,Georgia,30301,389.99
176793,Wired Headphones,1,11.99,04/17/19 17:09,147 South St, San Francisco,California,94016,11.99
176794,Lightning Charging Cable,1,14.95,04/10/19 21:40,425 Adams St, Dallas,Texas,75001,14.95
176795,Wired Headphones,1,11.99,04/13/19 11:46,360 Center St, San Francisco,California,94016,11.99
176796,Bose SoundSport Headphones,1,99.99,04/07/19 08:44,5 2nd St, Los Angeles,California,90001,99.99
176797,Google Phone,1,600,04/21/19 08:54,923 Elm St, Los Angeles,California,90001,600.0
176797,Bose SoundSport Headphones,1,99.99,04/21/19 08:54,923 Elm St, Los Angeles,California,90001,99.99
176797,Wired Headphones,1,11.99,04/21/19 08:54,923 Elm St, Los Angeles,California,90001,11.99
176798,iPhone,1,700,04/06/19 10:31,445 Jefferson St, Atlanta,Georgia,30301,700.0
176799,Wired Headphones,1,11.99,04/03/19 14:24,452 Spruce St, Portland,Oregon,97035,11.99
176800,Lightning Charging Cable,1,14.95,04/09/19 11:35,766 West St, Atlanta,Georgia,30301,14.95
176801,Vareebadd Phone,1,400,04/28/19 18:52,125 North St, San Francisco,California,94016,400.0
176802,AA Batteries (4-pack),1,3.84,04/29/19 17:33,627 12th St, Boston,Massachusetts,02215,3.84
176803,AA Batteries (4-pack),1,3.84,04/01/19 23:00,649 7th St, Austin,Texas,73301,3.84
176804,Bose SoundSport Headphones,1,99.99,04/21/19 21:56,690 Walnut St, Seattle,Washington,98101,99.99
176805,Google Phone,1,600,04/01/19 15:50,91 Lincoln St, Portland,Oregon,97035,600.0
176805,USB-C Charging Cable,1,11.95,04/01/19 15:50,91 Lincoln St, Portland,Oregon,97035,11.95
176806,Macbook Pro Laptop,1,1700,04/22/19 13:26,197 Cherry St, Austin,Texas,73301,1700.0
176807,USB-C Charging Cable,1,11.95,04/21/19 17:13,758 Hill St, Seattle,Washington,98101,11.95
176808,Google Phone,1,600,04/28/19 18:03,933 Meadow St, San Francisco,California,94016,600.0
176808,Wired Headphones,1,11.99,04/28/19 18:03,933 Meadow St, San Francisco,California,94016,11.99
176809,Bose SoundSport Headphones,2,99.99,04/19/19 01:14,278 13th St, San Francisco,California,94016,199.98
