Order ID,Product,Quantity Ordered,Price Each,Order Date,Address,City,State,Zip Code,Revenue
278886,USB-C Charging Cable,1,11.95,11/17/19 13:44,315 Elm St, San Francisco,California,94016,11.95
278887,AA Batteries (4-pack),1,3.84,11/18/19 14:55,281 1st St, Atlanta,Georgia,30301,3.84
278888,AA Batteries (4-pack),1,3.84,11/24/19 15:44,447 Cherry St, Los Angeles,California,90001,3.84
278889,USB-C Charging Cable,1,11.95,11/30/19 08:39,171 13th St, Los Angeles,California,90001,11.95
278890,Apple Airpods Headphones,1,150,11/26/19 11:27,673 West St, Seattle,Washington,98101,150.0
278891,Flatscreen TV,1,300,11/04/19 12:19,116 5th St, San Francisco,California,94016,300.0
278892,USB-C Charging Cable,1,11.95,11/08/19 12:10,214 North St, Dallas,Texas,75001,11.95
278893,AA Batteries (4-pack),1,3.84,11/21/19 18:39,39 Church St, Los Angeles,California,90001,3.84
278894,Bose SoundSport Headphones,1,99.99,11/16/19 10:06,334 Pine St, Dallas,Texas,75001,99.99
278895,USB-C Charging Cable,1,11.95,11/25/19 17:28,24 West St, Los Angeles,California,90001,11.95
278896,AAA Batteries (4-pack),2,2.99,11/13/19 19:10,906 North St, New York City,New York,10001,5.98
278897,27in FHD Monitor,1,149.99,11/21/19 13:42,277 Hill St, San Francisco,California,94016,149.99
278898,34in Ultrawide Monitor,1,379.99,11/02/19 20:23,938 6th St, Los Angeles,California,90001,379.99
278899,AA Batteries (4-pack),1,3.84,11/10/19 20:51,328 1st St, Portland,Oregon,97035,3.84
278900,Bose SoundSport Headphones,1,99.99,11/13/19 18:34,948 North St, Boston,Massachusetts,02215,99.99
278901,Lightning Charging Cable,1,14.95,11/26/19 19:08,423 7th St, Los Angeles,California,90001,14.95
278902,ThinkPad Laptop,1,999.99,11/22/19 17:49,117 4th St, San Francisco,California,94016,999.99
278903,Google Phone,1,600,11/05/19 17:19,478 Dogwood St, San Francisco,California,94016,600.0
278904,AAA Batteries (4-pack),1,2.99,11/03/19 13:57,396 Cedar St, Atlanta,Georgia,30301,2.99
278905,AAA Batteries (4-pack),4,2.99,11/04/19 14:13,458 Meadow St, Portland,Oregon,97035,11.96
278906,Lightning Charging Cable,1,14.95,11/04/19 14:51,873 Hickory St, Boston,Massachusetts,02215,14.95
278907,USB-C Charging Cable,1,11.95,11/09/19 16:43,697 West St, Dallas,Texas,75001,11.95
278908,27in 4K Gaming Monitor,1,389.99,11/13/19 17:19,256 Adams St, Seattle,Washington,98101,389.99
278909,Lightning Charging Cable,1,14.95,11/10/19 19:25,250 South St, Los Angeles,California,90001,14.95
278910,USB-C Charging Cable,1,11.95,11/02/19 20:45,42 12th St, Boston,Massachusetts,02215,11.95
278911,Macbook Pro Laptop,1,1700,11/24/19 13:03,244 Walnut St, Los Angeles,California,90001,1700.0
278912,AAA Batteries (4-pack),2,2.99,11/08/19 11:02,319 Cherry St, Los Angeles,California,90001,5.98
278913,Lightning Charging Cable,1,14.95,11/01/19 10:21,868 Elm St, Seattle,Washington,98101,14.95
278914,Wired Headphones,1,11.99,11/30/19 15:01,222 Pine St, Boston,Massachusetts,02215,11.99
278915,AA Batteries (4-pack),3,3.84,11/11/19 18:39,267 North St, Los Angeles,California,90001,11.52
278916,Apple Airpods Headphones,1,150,11/24/19 21:17,561 7th St, San Francisco,California,94016,150.0
278917,Apple Airpods Headphones,1,150,11/19/19 22:08,787 Wilson St, Seattle,Washington,98101,150.0
278918,Apple Airpods Headphones,1,150,11/01/19 09:49,325 Pine St, Austin,Texas,73301,150.0
278919,Lightning Charging Cable,1,14.95,11/05/19 19:44,378 Ridge St, New York City,New York,10001,14.95
278920,AA Batteries (4-pack),2,3.84,11/18/19 12:55,886 Hill St, Seattle,Washington,98101,7.68
278921,Wired Headphones,1,11.99,11/19/19 18:32,427 10th St, Austin,Texas,73301,11.99
278922,27in FHD Monitor,1,149.99,11/06/19 15:35,143 10th St, San Francisco,California,94016,149.99
278923,AA Batteries (4-pack),1,3.84,11/04/19 11:14,898 Chestnut St, Boston,Massachusetts,02215,3.84
278924,Google Phone,1,600,11/16/19 21:36,796 12th St, Dallas,Texas,75001,600.0
278925,27in 4K Gaming Monitor,1,389.99,11/11/19 23:52,236 2nd St, Los Angeles,California,90001,389.99
278926,LG Washing Machine,1,600.0,11/21/19 13:11,772 Maple St, Boston,Massachusetts,02215,600.0
278927,Wired Headphones,1,11.99,11/26/19 09:54,919 12th St, Atlanta,Georgia,30301,11.99
278928,AAA Batteries (4-pack),1,2.99,11/04/19 20:46,380 Willow St, San Francisco,California,94016,2.99
278929,USB-C Charging Cable,1,11.95,11/23/19 18:52,472 2nd St, San Francisco,California,94016,11.95
278930,AAA Batteries (4-pack),1,2.99,11/30/19 19:49,352 11th St, San Francisco,California,94016,2.99
278931,ThinkPad Laptop,1,999.99,11/24/19 14:13,493 Center St, Boston,Massachusetts,02215,999.99
278932,AA Batteries (4-pack),2,3.84,11/26/19 13:47,385 4th St, New York City,New York,10001,7.68
278933,USB-C Charging Cable,1,11.95,11/17/19 11:28,611 Lake St, San Francisco,California,94016,11.95
278934,USB-C Charging Cable,1,11.95,11/13/19 17:07,187 Lakeview St, San Francisco,California,94016,11.95
278935,AAA Batteries (4-pack),2,2.99,11/13/19 21:04,845 Jackson St, Seattle,Washington,98101,5.98
278936,AA Batteries (4-pack),3,3.84,11/04/19 20:12,167 9th St, San Francisco,California,94016,11.52
278937,Wired Headphones,1,11.99,11/30/19 17:37,968 South St, San Francisco,California,94016,11.99
278938,ThinkPad Laptop,1,999.99,11/02/19 18:52,198 Maple St, San Francisco,California,94016,999.99
278939,Apple Airpods Headphones,1,150,11/17/19 09:51,191 14th St, Seattle,Washington,98101,150.0
278940,Apple Airpods Headphones,1,150,11/23/19 10:51,140 2nd St, Boston,Massachusetts,02215,150.0
278940,AAA Batteries (4-pack),4,2.99,11/23/19 10:51,140 2nd St, Boston,Massachusetts,02215,11.96
278941,27in 4K Gaming Monitor,1,389.99,11/09/19 04:37,330 Elm St, New York City,New York,10001,389.99
278942,27in FHD Monitor,1,149.99,11/13/19 18:37,111 Dogwood St, San Francisco,California,94016,149.99
278943,USB-C Charging Cable,1,11.95,11/04/19 09:47,108 Lake St, Boston,Massachusetts,02215,11.95
278944,Google Phone,1,600,11/14/19 22:19,600 Willow St, Portland,Oregon,97035,600.0
278944,Bose SoundSport Headphones,1,99.99,11/14/19 22:19,600 Willow St, Portland,Oregon,97035,99.99
278945,Wired Headphones,1,11.99,11/22/19 02:20,602 Johnson St, San Francisco,California,94016,11.99
278946,iPhone,1,700,11/19/19 18:25,361 9th St, San Francisco,California,94016,700.0
278946,Lightning Charging Cable,1,14.95,11/19/19 18:25,361 9th St, San Francisco,California,94016,14.95
278946,Wired Headphones,1,11.99,11/19/19 18:25,361 9th St, San Francisco,California,94016,11.99
278947,Apple Airpods Headphones,1,150,11/25/19 11:14,322 Madison St, New York City,New York,10001,150.0
278948,ThinkPad Laptop,1,999.99,11/17/19 15:17,464 Chestnut St, Boston,Massachusetts,02215,999.99
278949,Lightning Charging Cable,1,14.95,11/02/19 18:13,813 Park St, Los Angeles,California,90001,14.95
278950,Apple Airpods Headphones,1,150,11/29/19 10:39,260 River St, Boston,Massachusetts,02215,150.0
278951,Lightning Charging Cable,1,14.95,11/07/19 17:03,401 13th St, Boston,Massachusetts,02215,14.95
278952,AAA Batteries (4-pack),1,2.99,11/17/19 12:04,947 5th St, Atlanta,Georgia,30301,2.99
278953,AAA Batteries (4-pack),1,2.99,11/11/19 13:52,919 North St, San Francisco,California,94016,2.99
278954,AA Batteries (4-pack),1,3.84,11/13/19 11:42,536 Forest St, Dallas,Texas,75001,3.84
278955,USB-C Charging Cable,1,11.95,11/14/19 23:48,271 Meadow St, Seattle,Washington,98101,11.95
278956,AA Batteries (4-pack),1,3.84,11/22/19 09:57,894 Maple St, San Francisco,California,94016,3.84
278957,USB-C Charging Cable,1,11.95,11/03/19 20:00,740 Forest St, Los Angeles,California,90001,11.95
278958,Lightning Charging Cable,2,14.95,11/22/19 12:20,106 North St, Los Angeles,California,90001,29.9
278959,Apple Airpods Headphones,1,150,11/12/19 15:52,206 West St, Los Angeles,California,90001,150.0
278960,Bose SoundSport Headphones,1,99.99,11/15/19 22:33,386 Church St, Seattle,Washington,98101,99.99
278961,AAA Batteries (4-pack),1,2.99,11/21/19 10:00,250 Madison St, Boston,Massachusetts,02215,2.99
278962,Vareebadd Phone,1,400,11/01/19 21:16,583 Adams St, Los Angeles,California,90001,400.0
278963,Bose SoundSport Headphones,1,99.99,11/29/19 21:52,957 South St, San Francisco,California,94016,99.99
278964,Flatscreen TV,1,300,11/13/19 03:56,200 Madison St, Dallas,Texas,75001,300.0
278965,AAA Batteries (4-pack),2,2.99,11/17/19 11:29,744 Main St, San Francisco,California,94016,5.98
278966,AAA Batteries (4-pack),1,2.99,11/04/19 16:57,188 Jefferson St, Atlanta,Georgia,30301,2.99
278967,Flatscreen TV,1,300,11/05/19 09:53,803 Wilson St, New York City,New York,10001,300.0
278968,AAA Batteries (4-pack),2,2.99,11/30/19 09:38,923 Maple St, San Francisco,California,94016,5.98
278969,27in FHD Monitor,1,149.99,11/17/19 13:36,589 13th St, Atlanta,Georgia,30301,149.99
278970,Google Phone,1,600,11/21/19 13:36,21 14th St, San Francisco,California,94016,600.0
278970,USB-C Charging Cable,1,11.95,11/21/19 13:36,21 14th St, San Francisco,California,94016,11.95
278971,27in 4K Gaming Monitor,1,389.99,11/11/19 14:49,868 8th St, Atlanta,Georgia,30301,389.99
278972,AA Batteries (4-pack),3,3.84,11/11/19 09:45,817 Spruce St, Boston,Massachusetts,02215,11.52
278973,27in 4K Gaming Monitor,1,389.99,11/27/19 13:52,808 Walnut St, Boston,Massachusetts,02215,389.99
278974,Apple Airpods Headphones,1,150,11/08/19 11:25,81 North St, San Francisco,California,94016,150.0
278975,Bose SoundSport Headphones,1,99.99,11/19/19 00:29,387 Forest St, Boston,Massachusetts,02215,99.99
278976,AAA Batteries (4-pack),1,2.99,11/29/19 20:55,676 Sunset St, Los Angeles,California,90001,2.99
278977,AAA Batteries (4-pack),2,2.99,11/27/19 09:57,121 5th St, New York City,New York,10001,5.98
278978,USB-C Charging Cable,1,11.95,11/20/19 16:02,13 Cherry St, San Francisco,California,94016,11.95
278979,AA Batteries (4-pack),1,3.84,11/02/19 18:49,383 River St, Portland,Oregon,97035,3.84
278980,USB-C Charging Cable,1,11.95,11/29/19 05:20,893 Chestnut St, San Francisco,California,94016,11.95
278981,Flatscreen TV,1,300,11/02/19 21:34,25 7th St, San Francisco,California,94016,300.0
278982,AAA Batteries (4-pack),1,2.99,11/01/19 13:41,648 Jackson St, Los Angeles,California,90001,2.99
278983,ThinkPad Laptop,1,999.99,11/17/19 05:33,392 4th St, Atlanta,Georgia,30301,999.99
278984,ThinkPad Laptop,1,999.99,11/10/19 11:05,877 Lincoln St, Dallas,Texas,75001,999.99
278985,Lightning Charging Cable,1,14.95,11/08/19 11:22,357 10th St, Seattle,Washington,98101,14.95
278986,AA Batteries (4-pack),1,3.84,11/12/19 13:50,161 Center St, Boston,Massachusetts,02215,3.84
278987,Lightning Charging Cable,1,14.95,11/05/19 21:38,704 11th St, Boston,Massachusetts,02215,14.95
278988,USB-C Charging Cable,1,11.95,11/15/19 16:36,589 Elm St, Boston,Massachusetts,02215,11.95
278989,Flatscreen TV,1,300,11/09/19 19:24,218 Willow St, San Francisco,California,94016,300.0
278990,Bose SoundSport Headphones,1,99.99,11/26/19 12:29,50 Cedar St, Los Angeles,California,90001,99.99
278991,USB-C Charging Cable,1,11.95,11/12/19 06:53,3 South St, New York City,New York,10001,11.95
278992,LG Dryer,1,600.0,11/13/19 19:40,456 West St, Boston,Massachusetts,02215,600.0
278993,Lightning Charging Cable,1,14.95,11/30/19 03:42,403 Chestnut St, New York City,New York,10001,14.95
278994,Flatscreen TV,1,300,11/11/19 19:36,774 Lake St, New York City,New York,10001,300.0
278995,27in FHD Monitor,1,149.99,11/17/19 21:05,828 Walnut St, Seattle,Washington,98101,149.99
278996,34in Ultrawide Monitor,1,379.99,11/26/19 19:23,762 Madison St, Portland,Oregon,97035,379.99
278997,Bose SoundSport Headphones,1,99.99,11/01/19 22:17,821 Elm St, San Francisco,California,94016,99.99
278998,AA Batteries (4-pack),1,3.84,11/06/19 22:21,85 Walnut St, San Francisco,California,94016,3.84
278999,Lightning Charging Cable,2,14.95,11/10/19 07:13,90 5th St, Seattle,Washington,98101,29.9
279000,ThinkPad Laptop,1,999.99,11/22/19 09:09,83 River St, New York City,New York,10001,999.99
279001,AAA Batteries (4-pack),1,2.99,11/18/19 14:34,569 Highland St, San Francisco,California,94016,2.99
279002,AA Batteries (4-pack),1,3.84,11/15/19 15:10,122 9th St, Los Angeles,California,90001,3.84
279003,Apple Airpods Headphones,1,150,11/25/19 12:08,537 12th St, Boston,Massachusetts,02215,150.0
279004,Apple Airpods Headphones,1,150,11/30/19 16:18,59 Hill St, New York City,New York,10001,150.0
279005,Lightning Charging Cable,1,14.95,11/16/19 07:05,222 12th St, Boston,Massachusetts,02215,14.95
279005,Wired Headphones,1,11.99,11/16/19 07:05,222 12th St, Boston,Massachusetts,02215,11.99
279006,Flatscreen TV,1,300,11/30/19 12:04,807 Meadow St, Boston,Massachusetts,02215,300.0
279007,Apple Airpods Headphones,1,150,11/08/19 18:39,953 7th St, Seattle,Washington,98101,150.0
279008,Apple Airpods Headphones,1,150,11/27/19 16:04,174 Lakeview St, Boston,Massachusetts,02215,150.0
279009,USB-C Charging Cable,1,11.95,11/06/19 13:44,546 Washington St, New York City,New York,10001,11.95
279010,Apple Airpods Headphones,1,150,11/18/19 19:43,781 14th St, Boston,Massachusetts,02215,150.0
279011,Apple Airpods Headphones,1,150,11/02/19 12:29,973 Cedar St, Atlanta,Georgia,30301,150.0
279012,AA Batteries (4-pack),1,3.84,11/13/19 14:52,564 Cedar St, Boston,Massachusetts,02215,3.84
279013,AAA Batteries (4-pack),1,2.99,11/30/19 11:36,225 2nd St, Seattle,Washington,98101,2.99
279014,27in 4K Gaming Monitor,1,389.99,11/04/19 19:58,740 Park St, Seattle,Washington,98101,389.99
279015,AAA Batteries (4-pack),1,2.99,11/22/19 19:48,504 Hill St, Boston,Massachusetts,02215,2.99
279016,Apple Airpods Headphones,1,150,11/20/19 12:05,564 North St, Atlanta,Georgia,30301,150.0
279017,AAA Batteries (4-pack),1,2.99,11/15/19 08:04,24 Wilson St, Atlanta,Georgia,30301,2.99
279018,AAA Batteries (4-pack),1,2.99,11/02/19 22:17,923 Sunset St, Los Angeles,California,90001,2.99
279019,Wired Headphones,1,11.99,11/05/19 19:11,858 11th St, Atlanta,Georgia,30301,11.99
279020,34in Ultrawide Monitor,1,379.99,11/28/19 17:00,518 Forest St, Seattle,Washington,98101,379.99
279021,Wired Headphones,1,11.99,11/25/19 19:13,715 Lake St, Atlanta,Georgia,30301,11.99
279022,27in 4K Gaming Monitor,1,389.99,11/26/19 11:46,136 Lakeview St, Los Angeles,California,90001,389.99
279023,Macbook Pro Laptop,1,1700,11/03/19 13:19,417 Park St, Boston,Massachusetts,02215,1700.0
279024,Google Phone,1,600,11/01/19 18:11,745 West St, Portland,Oregon,97035,600.0
279025,27in FHD Monitor,1,149.99,11/01/19 13:05,181 Adams St, Portland,Oregon,97035,149.99
279026,Macbook Pro Laptop,1,1700,11/25/19 19:29,232 8th St, Boston,Massachusetts,02215,1700.0
279027,USB-C Charging Cable,1,11.95,11/07/19 14:01,198 River St, Seattle,Washington,98101,11.95
279028,USB-C Charging Cable,1,11.95,11/19/19 13:40,466 Dogwood St, Seattle,Washington,98101,11.95
279029,USB-C Charging Cable,1,11.95,11/07/19 02:09,602 South St, Seattle,Washington,98101,11.95
279030,34in Ultrawide Monitor,1,379.99,11/22/19 18:44,730 4th St, New York City,New York,10001,379.99
279031,USB-C Charging Cable,2,11.95,11/21/19 20:38,650 Main St, San Francisco,California,94016,23.9
279032,Apple Airpods Headphones,1,150,11/17/19 14:56,741 Willow St, New York City,New York,10001,150.0
279033,Apple Airpods Headphones,1,150,11/15/19 20:28,665 Lake St, San Francisco,California,94016,150.0
279034,iPhone,1,700,11/30/19 13:10,221 Forest St, Dallas,Texas,75001,700.0
279035,iPhone,1,700,11/19/19 18:25,379 Madison St, San Francisco,California,94016,700.0
279036,20in Monitor,1,109.99,11/18/19 20:08,582 6th St, San Francisco,California,94016,109.99
279037,Wired Headphones,1,11.99,11/28/19 21:38,165 Cherry St, San Francisco,California,94016,11.99
279038,Lightning Charging Cable,1,14.95,11/03/19 14:23,586 Cherry St, San Francisco,California,94016,14.95
279039,USB-C Charging Cable,1,11.95,11/22/19 17:05,675 Spruce St, Portland,Oregon,97035,11.95
279040,27in FHD Monitor,1,149.99,11/29/19 17:20,780 Main St, Atlanta,Georgia,30301,149.99
279041,USB-C Charging Cable,1,11.95,11/30/19 21:12,506 7th St, Los Angeles,California,90001,11.95
279042,Wired Headphones,1,11.99,11/06/19 10:19,773 River St, Boston,Massachusetts,02215,11.99
279043,20in Monitor,1,109.99,11/20/19 12:46,174 2nd St, Portland,Oregon,97035,109.99
279044,AAA Batteries (4-pack),2,2.99,11/11/19 08:09,373 Sunset St, Seattle,Washington,98101,5.98
279045,Apple Airpods Headphones,1,150,11/04/19 13:56,338 Spruce St, San Francisco,California,94016,150.0
279046,Wired Headphones,1,11.99,11/16/19 14:44,126 Forest St, New York City,New York,10001,11.99
279047,AA Batteries (4-pack),1,3.84,11/22/19 11:22,586 5th St, San Francisco,California,94016,3.84
279048,USB-C Charging Cable,1,11.95,11/23/19 16:35,442 1st St, Dallas,Texas,75001,11.95
