Order ID,Product,Quantity Ordered,Price Each,Order Date,Address,City,State,Zip Code,Revenue
162058,27in FHD Monitor,1,149.99,03/30/19 02:30,510 Church St, New York City,New York,10001,149.99
162059,USB-C Charging Cable,1,11.95,03/03/19 05:47,602 Willow St, Seattle,Washington,98101,11.95
162060,AAA Batteries (4-pack),3,2.99,03/10/19 16:04,703 Lake St, Seattle,Washington,98101,8.97
162061,Wired Headphones,1,11.99,03/01/19 22:07,967 10th St, New York City,New York,10001,11.99
162062,AAA Batteries (4-pack),1,2.99,03/24/19 03:37,235 Park St, Portland,Oregon,97035,2.99
162063,AAA Batteries (4-pack),2,2.99,03/02/19 11:58,693 12th St, Austin,Texas,73301,5.98
162064,Macbook Pro Laptop,1,1700,03/05/19 09:00,414 Willow St, San Francisco,California,94016,1700.0
162065,Google Phone,1,600,03/02/19 13:18,862 Spruce St, San Francisco,California,94016,600.0
162066,AA Batteries (4-pack),1,3.84,03/13/19 13:57,602 Pine St, New York City,New York,10001,3.84
162066,USB-C Charging Cable,2,11.95,03/13/19 13:57,602 Pine St, New York City,New York,10001,23.9
162067,ThinkPad Laptop,1,999.99,03/07/19 23:40,4 Cedar St, San Francisco,California,94016,999.99
162068,Wired Headphones,1,11.99,03/24/19 12:25,117 1st St, Austin,Texas,73301,11.99
162069,AA Batteries (4-pack),1,3.84,03/15/19 16:53,853 Park St, Boston,Massachusetts,02215,3.84
162070,27in FHD Monitor,1,149.99,03/15/19 18:19,859 South St, Los Angeles,California,90001,149.99
162071,Vareebadd Phone,1,400,03/30/19 20:23,334 Jackson St, Atlanta,Georgia,30301,400.0
162071,USB-C Charging Cable,1,11.95,03/30/19 20:23,334 Jackson St, Atlanta,Georgia,30301,11.95
162072,AA Batteries (4-pack),1,3.84,03/02/19 12:04,945 Adams St, New York City,New York,10001,3.84
162073,Bose SoundSport Headphones,1,99.99,03/23/19 20:52,573 Lakeview St, San Francisco,California,94016,99.99
162074,Apple Airpods Headphones,1,150,03/05/19 12:45,928 Dogwood St, San Francisco,California,94016,150.0
162075,Apple Airpods Headphones,1,150,03/11/19 09:19,456 7th St, New York City,New York,10001,150.0
162076,Wired Headphones,1,11.99,03/04/19 09:12,424 Wilson St, Dallas,Texas,75001,11.99
162077,AAA Batteries (4-pack),1,2.99,03/22/19 11:54,783 Johnson St, New York City,New York,10001,2.99
162078,Lightning Charging Cable,1,14.95,03/02/19 16:48,167 North St, San Francisco,California,94016,14.95
162079,Google Phone,1,600,03/24/19 21:36,144 West St, Los Angeles,California,90001,600.0
162080,Apple Airpods Headphones,1,150,03/24/19 09:37,245 Chestnut St, Boston,Massachusetts,02215,150.0
162081,Lightning Charging Cable,1,14.95,03/26/19 20:58,183 Dogwood St, Los Angeles,California,90001,14.95
162082,Vareebadd Phone,1,400,03/09/19 14:15,401 Wilson St, New York City,New York,10001,400.0
162082,Wired Headphones,1,11.99,03/09/19 14:15,401 Wilson St, New York City,New York,10001,11.99
162083,Wired Headphones,1,11.99,03/27/19 19:04,162 Lakeview St, Atlanta,Georgia,30301,11.99
162084,iPhone,1,700,03/27/19 12:53,585 14th St, Los Angeles,California,90001,700.0
162085,Lightning Charging Cable,1,14.95,03/24/19 19:52,705 Highland St, San Francisco,California,94016,14.95
162086,Google Phone,1,600,03/18/19 09:12,410 Chestnut St, New York City,New York,10001,600.0
162087,Google Phone,1,600,03/18/19 13:58,303 Chestnut St, Boston,Massachusetts,02215,600.0
162087,USB-C Charging Cable,1,11.95,03/18/19 13:58,303 Chestnut St, Boston,Massachusetts,02215,11.95
162088,Google Phone,1,600,03/02/19 15:50,231 Jackson St, Los Angeles,California,90001,600.0
162089,Wired Headphones,1,11.99,03/07/19 12:25,692 13th St, New York City,New York,10001,11.99
162090,Bose SoundSport Headphones,1,99.99,03/12/19 13:03,747 Wilson St, Austin,Texas,73301,99.99
162091,Bose SoundSport Headphones,1,99.99,03/18/19 08:13,926 Main St, Boston,Massachusetts,02215,99.99
162092,Flatscreen TV,1,300,03/18/19 11:29,477 11th St, Seattle,Washington,98101,300.0
162092,AAA Batteries (4-pack),1,2.99,03/18/19 11:29,477 11th St, Seattle,Washington,98101,2.99
162093,Vareebadd Phone,1,400,03/19/19 11:32,855 Lakeview St, Boston,Massachusetts,02215,400.0
162094,ThinkPad Laptop,1,999.99,03/21/19 03:42,959 River St, Atlanta,Georgia,30301,999.99
162095,Wired Headphones,1,11.99,03/29/19 13:18,628 Lakeview St, Seattle,Washington,98101,11.99
162096,Bose SoundSport Headphones,1,99.99,03/04/19 00:20,323 Hill St, New York City,New York,10001,99.99
162097,Flatscreen TV,1,300,03/28/19 13:43,929 Elm St, New York City,New York,10001,300.0
162098,Flatscreen TV,1,300,03/07/19 15:44,84 Center St, New York City,New York,10001,300.0
162099,USB-C Charging Cable,1,11.95,03/03/19 00:18,598 Washington St, Los Angeles,California,90001,11.95
162100,Wired Headphones,1,11.99,03/04/19 00:17,635 Spruce St, Boston,Massachusetts,02215,11.99
162101,Macbook Pro Laptop,1,1700,03/30/19 10:47,253 11th St, Seattle,Washington,98101,1700.0
162102,Wired Headphones,1,11.99,03/31/19 19:51,69 Center St, New York City,New York,10001,11.99
162103,AAA Batteries (4-pack),1,2.99,03/18/19 20:50,860 Main St, Portland,Oregon,97035,2.99
162104,Lightning Charging Cable,1,14.95,03/05/19 15:25,572 Walnut St, New York City,New York,10001,14.95
162105,USB-C Charging Cable,1,11.95,03/09/19 08:45,911 South St, Seattle,Washington,98101,11.95
162106,AA Batteries (4-pack),1,3.84,03/02/19 15:25,484 Cedar St, Los Angeles,California,90001,3.84
162107,Wired Headphones,1,11.99,03/29/19 15:15,260 14th St, Austin,Texas,73301,11.99
162108,USB-C Charging Cable,2,11.95,03/26/19 11:38,113 7th St, Los Angeles,California,90001,23.9
162109,Lightning Charging Cable,1,14.95,03/25/19 11:12,686 5th St, New York City,New York,10001,14.95
162110,20in Monitor,1,109.99,03/15/19 09:05,705 South St, Los Angeles,California,90001,109.99
162111,AA Batteries (4-pack),3,3.84,03/08/19 16:59,561 West St, San Francisco,California,94016,11.52
162112,34in Ultrawide Monitor,1,379.99,03/15/19 21:52,953 Spruce St, Boston,Massachusetts,02215,379.99
162113,Bose SoundSport Headphones,1,99.99,03/27/19 13:09,365 Cherry St, San Francisco,California,94016,99.99
162114,Lightning Charging Cable,1,14.95,03/21/19 14:29,577 South St, Atlanta,Georgia,30301,14.95
162115,Flatscreen TV,1,300,03/26/19 08:06,93 Sunset St, San Francisco,California,94016,300.0
162116,USB-C Charging Cable,1,11.95,03/09/19 11:48,446 Adams St, Dallas,Texas,75001,11.95
162117,Wired Headphones,1,11.99,03/11/19 14:12,82 Lake St, New York City,New York,10001,11.99
162118,iPhone,1,700,03/10/19 22:32,888 13th St, San Francisco,California,94016,700.0
162119,27in FHD Monitor,1,149.99,03/06/19 13:46,980 2nd St, Austin,Texas,73301,149.99
162120,Macbook Pro Laptop,1,1700,03/15/19 18:43,969 Washington St, Dallas,Texas,75001,1700.0
162121,USB-C Charging Cable,1,11.95,03/20/19 13:05,355 Main St, Portland,Oregon,97035,11.95
162122,AAA Batteries (4-pack),1,2.99,03/06/19 10:22,354 9th St, Seattle,Washington,98101,2.99
162123,Bose SoundSport Headphones,1,99.99,03/13/19 18:02,295 South St, San Francisco,California,94016,99.99
162124,Macbook Pro Laptop,1,1700,03/27/19 09:52,8 West St, San Francisco,California,94016,1700.0
162125,27in 4K Gaming Monitor,1,389.99,03/29/19 12:16,987 Chestnut St, San Francisco,California,94016,389.99
162126,Apple Airpods Headphones,1,150,03/17/19 19:41,895 Jefferson St, Los Angeles,California,90001,150.0
162127,Macbook Pro Laptop,1,1700,03/25/19 13:08,603 12th St, San Francisco,California,94016,1700.0
162128,USB-C Charging Cable,1,11.95,03/23/19 22:59,490 Jackson St, Seattle,Washington,98101,11.95
162129,AAA Batteries (4-pack),1,2.99,03/11/19 16:14,962 Church St, San Francisco,California,94016,2.99
162130,USB-C Charging Cable,1,11.95,03/08/19 12:17,211 Pine St, Dallas,Texas,75001,11.95
162131,USB-C Charging Cable,1,11.95,03/10/19 23:29,334 Madison St, Boston,Massachusetts,02215,11.95
162132,AA Batteries (4-pack),1,3.84,03/15/19 06:52,488 7th St, Boston,Massachusetts,02215,3.84
162133,AA Batteries (4-pack),1,3.84,03/10/19 09:28,986 6th St, Seattle,Washington,98101,3.84
162134,Vareebadd Phone,1,400,03/17/19 20:36,186 North St, Atlanta,Georgia,30301,400.0
162135,USB-C Charging Cable,1,11.95,03/23/19 22:58,112 Madison St, New York City,New York,10001,11.95
162136,AA Batteries (4-pack),1,3.84,03/28/19 11:13,708 4th St, San Francisco,California,94016,3.84
162137,Bose SoundSport Headphones,1,99.99,03/14/19 16:05,275 Elm St, New York City,New York,10001,99.99
162138,20in Monitor,1,109.99,03/19/19 10:10,628 Forest St, Seattle,Washington,98101,109.99
162139,34in Ultrawide Monitor,1,379.99,03/21/19 12:21,869 9th St, New York City,New York,10001,379.99
162140,ThinkPad Laptop,1,999.99,03/06/19 23:34,622 Meadow St, Seattle,Washington,98101,999.99
162141,Lightning Charging Cable,1,14.95,03/08/19 19:03,289 Chestnut St, New York City,New York,10001,14.95
162142,Vareebadd Phone,1,400,03/01/19 12:57,479 Maple St, Atlanta,Georgia,30301,400.0
162142,AA Batteries (4-pack),1,3.84,03/01/19 12:57,479 Maple St, Atlanta,Georgia,30301,3.84
162143,USB-C Charging Cable,1,11.95,03/09/19 13:26,886 12th St, San Francisco,California,94016,11.95
162144,Macbook Pro Laptop,1,1700,03/24/19 13:04,342 Dogwood St, San Francisco,California,94016,1700.0
162145,Bose SoundSport Headphones,1,99.99,03/11/19 16:56,680 10th St, New York City,New York,10001,99.99
162146,Apple Airpods Headphones,1,150,03/11/19 22:20,326 Wilson St, Seattle,Washington,98101,150.0
162147,Wired Headphones,1,11.99,03/05/19 10:53,310 Forest St, Austin,Texas,73301,11.99
162148,USB-C Charging Cable,1,11.95,03/17/19 23:55,434 4th St, Los Angeles,California,90001,11.95
162149,Apple Airpods Headphones,1,150,03/05/19 00:36,371 Forest St, Austin,Texas,73301,150.0
162150,AA Batteries (4-pack),1,3.84,03/28/19 22:21,963 4th St, Boston,Massachusetts,02215,3.84
162151,Bose SoundSport Headphones,1,99.99,03/25/19 20:11,53 Washington St, Dallas,Texas,75001,99.99
162152,Lightning Charging Cable,1,14.95,03/24/19 09:42,727 Lake St, Atlanta,Georgia,30301,14.95
162153,27in FHD Monitor,1,149.99,03/08/19 08:31,647 Madison St, New York City,New York,10001,149.99
162154,ThinkPad Laptop,1,999.99,03/30/19 10:18,932 Forest St, Los Angeles,California,90001,999.99
162155,AA Batteries (4-pack),1,3.84,03/28/19 16:35,706 11th St, Los Angeles,California,90001,3.84
162156,Wired Headphones,1,11.99,03/01/19 22:47,352 6th St, Portland,Oregon,97035,11.99
162157,Flatscreen TV,1,300,03/27/19 18:56,620 13th St, Boston,Massachusetts,02215,300.0
162158,USB-C Charging Cable,1,11.95,03/20/19 17:50,865 Hill St, San Francisco,California,94016,11.95
162159,Wired Headphones,1,11.99,03/30/19 13:29,776 9th St, Los Angeles,California,90001,11.99
162160,Apple Airpods Headphones,1,150,03/12/19 19:50,414 11th St, San Francisco,California,94016,150.0
162161,Wired Headphones,1,11.99,03/30/19 19:20,853 14th St, Seattle,Washington,98101,11.99
162161,AAA Batteries (4-pack),2,2.99,03/30/19 19:20,853 14th St, Seattle,Washington,98101,5.98
162162,Lightning Charging Cable,1,14.95,03/05/19 08:32,435 Hill St, New York City,New York,10001,14.95
162163,Flatscreen TV,1,300,03/25/19 07:48,61 Sunset St, Los Angeles,California,90001,300.0
162164,AA Batteries (4-pack),1,3.84,03/01/19 16:05,954 2nd St, San Francisco,California,94016,3.84
162165,Macbook Pro Laptop,1,1700,03/12/19 12:32,911 Sunset St, San Francisco,California,94016,1700.0
162166,AAA Batteries (4-pack),1,2.99,03/06/19 21:36,989 Ridge St, Los Angeles,California,90001,2.99
162167,AA Batteries (4-pack),1,3.84,03/02/19 13:36,713 13th St, Dallas,Texas,75001,3.84
162168,34in Ultrawide Monitor,1,379.99,03/20/19 10:26,699 11th St, Boston,Massachusetts,02215,379.99
162169,27in 4K Gaming Monitor,1,389.99,03/11/19 13:43,500 River St, Dallas,Texas,75001,389.99
162170,Wired Headphones,2,11.99,03/16/19 11:14,397 10th St, San Francisco,California,94016,23.98
162171,Lightning Charging Cable,1,14.95,03/16/19 12:10,597 11th St, New York City,New York,10001,14.95
162172,Wired Headphones,1,11.99,03/03/19 18:34,176 Cherry St, San Francisco,California,94016,11.99
162173,Bose SoundSport Headphones,1,99.99,03/07/19 14:09,973 14th St, Los Angeles,California,90001,99.99
162174,27in 4K Gaming Monitor,1,389.99,03/05/19 18:44,844 Main St, Seattle,Washington,98101,389.99
162175,Lightning Charging Cable,1,14.95,03/02/19 11:09,510 Forest St, Austin,Texas,73301,14.95
162176,Apple Airpods Headphones,1,150,03/31/19 19:38,917 Chestnut St, Atlanta,Georgia,30301,150.0
162177,ThinkPad Laptop,1,999.99,03/22/19 19:40,323 14th St, Los Angeles,California,90001,999.99
162178,Lightning Charging Cable,1,14.95,03/11/19 18:11,436 Wilson St, Boston,Massachusetts,02215,14.95
162179,AAA Batteries (4-pack),1,2.99,03/25/19 12:40,712 Maple St, Seattle,Washington,98101,2.99
162180,Flatscreen TV,1,300,03/17/19 14:55,945 Willow St, Los Angeles,California,90001,300.0
162181,Macbook Pro Laptop,1,1700,03/03/19 13:15,423 Lake St, Los Angeles,California,90001,1700.0
162182,Google Phone,1,600,03/19/19 13:01,455 Church St, Los Angeles,California,90001,600.0
162183,AA Batteries (4-pack),1,3.84,03/08/19 16:22,427 Adams St, Los Angeles,California,90001,3.84
162184,AA Batteries (4-pack),1,3.84,03/23/19 16:51,285 Ridge St, San Francisco,California,94016,3.84
162185,USB-C Charging Cable,1,11.95,03/03/19 07:26,297 12th St, Los Angeles,California,90001,11.95
162186,AAA Batteries (4-pack),5,2.99,03/05/19 14:17,180 Wilson St, Los Angeles,California,90001,14.950000000000001
162187,Google Phone,1,600,03/16/19 10:34,964 9th St, San Francisco,California,94016,600.0
162187,USB-C Charging Cable,1,11.95,03/16/19 10:34,964 9th St, San Francisco,California,94016,11.95
162188,AAA Batteries (4-pack),1,2.99,03/02/19 20:28,971 7th St, New York City,New York,10001,2.99
162189,iPhone,1,700,03/23/19 14:06,892 11th St, San Francisco,California,94016,700.0
162189,Lightning Charging Cable,1,14.95,03/23/19 14:06,892 11th St, San Francisco,California,94016,14.95
162189,27in 4K Gaming Monitor,1,389.99,03/23/19 14:06,892 11th St, San Francisco,California,94016,389.99
162190,Wired Headphones,1,11.99,03/04/19 20:47,478 Madison St, Boston,Massachusetts,02215,11.99
162191,Apple Airpods Headphones,1,150,03/05/19 20:49,6 5th St, New York City,New York,10001,150.0
162192,AAA Batteries (4-pack),3,2.99,03/06/19 18:27,269 Highland St, Dallas,Texas,75001,8.97
162193,Lightning Charging Cable,1,14.95,03/14/19 10:27,29 Walnut St, San Francisco,California,94016,14.95
162194,27in FHD Monitor,1,149.99,03/21/19 21:22,224 Cedar St, Austin,Texas,73301,149.99
162195,AAA Batteries (4-pack),3,2.99,03/25/19 07:23,439 Madison St, Boston,Massachusetts,02215,8.97
162196,AA Batteries (4-pack),1,3.84,03/24/19 09:22,164 Johnson St, Portland,Oregon,97035,3.84
162197,Macbook Pro Laptop,1,1700,03/01/19 15:30,85 Chestnut St, San Francisco,California,94016,1700.0
162198,Bose SoundSport Headphones,1,99.99,03/16/19 19:18,322 Washington St, San Francisco,California,94016,99.99
162199,Macbook Pro Laptop,1,1700,03/03/19 17:41,939 Dogwood St, Seattle,Washington,98101,1700.0
162200,20in Monitor,1,109.99,03/15/19 14:50,596 Meadow St, San Francisco,California,94016,109.99
162201,Apple Airpods Headphones,1,150,03/29/19 13:22,608 Lincoln St, New York City,New York,10001,150.0
162202,27in FHD Monitor,1,149.99,03/28/19 23:33,975 North St, New York City,New York,10001,149.99
162203,USB-C Charging Cable,1,11.95,03/21/19 10:24,50 Hill St, San Francisco,California,94016,11.95
162204,Wired Headphones,1,11.99,03/08/19 12:24,555 8th St, Los Angeles,California,90001,11.99
162205,AAA Batteries (4-pack),3,2.99,03/27/19 19:28,490 Lincoln St, San Francisco,California,94016,8.97
162206,AA Batteries (4-pack),1,3.84,03/02/19 19:20,482 Meadow St, New York City,New York,10001,3.84
162207,34in Ultrawide Monitor,1,379.99,03/02/19 12:54,69 Adams St, Atlanta,Georgia,30301,379.99
162208,Lightning Charging Cable,1,14.95,03/11/19 16:08,534 Lakeview St, San Francisco,California,94016,14.95
162209,AAA Batteries (4-pack),1,2.99,03/18/19 01:48,873 Jefferson St, Atlanta,Georgia,30301,2.99
162210,USB-C Charging Cable,1,11.95,03/19/19 17:42,331 Lake St, San Francisco,California,94016,11.95
162211,Wired Headphones,1,11.99,03/15/19 05:02,819 Lake St, Seattle,Washington,98101,11.99
162212,USB-C Charging Cable,2,11.95,03/31/19 12:42,700 North St, Boston,Massachusetts,02215,23.9
162213,AA Batteries (4-pack),1,3.84,03/21/19 09:58,72 Highland St, Seattle,Washington,98101,3.84
162214,AA Batteries (4-pack),1,3.84,03/16/19 07:09,688 Chestnut St, Seattle,Washington,98101,3.84
162215,AAA Batteries (4-pack),1,2.99,03/11/19 12:06,688 Hickory St, Los Angeles,California,90001,2.99
162215,Macbook Pro Laptop,1,1700,03/11/19 12:06,688 Hickory St, Los Angeles,California,90001,1700.0
162216,ThinkPad Laptop,1,999.99,03/20/19 11:03,406 Sunset St, Boston,Massachusetts,02215,999.99
162217,Wired Headphones,1,11.99,03/07/19 16:30,293 8th St, Los Angeles,California,90001,11.99
162218,Apple Airpods Headphones,1,150,03/05/19 19:53,115 Madison St, Los Angeles,California,90001,150.0
162219,Apple Airpods Headphones,1,150,03/31/19 21:28,63 8th St, Boston,Massachusetts,02215,150.0
162220,Bose SoundSport Headphones,1,99.99,03/06/19 17:33,505 Hill St, San Francisco,California,94016,99.99
162221,Apple Airpods Headphones,1,150,03/09/19 21:44,927 Jackson St, New York City,New York,10001,150.0
162222,Bose SoundSport Headphones,1,99.99,03/14/19 06:36,300 Meadow St, Boston,Massachusetts,02215,99.99
162223,AAA Batteries (4-pack),1,2.99,03/24/19 10:47,248 12th St, San Francisco,California,94016,2.99
162224,27in FHD Monitor,1,149.99,03/23/19 07:28,858 Pine St, Atlanta,Georgia,30301,149.99
162225,AA Batteries (4-pack),2,3.84,03/30/19 17:01,830 Hickory St, Dallas,Texas,75001,7.68
162226,AA Batteries (4-pack),2,3.84,03/25/19 21:36,858 5th St, Boston,Massachusetts,02215,7.68
162227,AA Batteries (4-pack),3,3.84,03/30/19 19:45,925 Jackson St, San Francisco,California,94016,11.52
162228,Lightning Charging Cable,1,14.95,03/14/19 09:46,102 Meadow St, San Francisco,California,94016,14.95
162229,27in FHD Monitor,1,149.99,03/27/19 13:13,823 Lake St, San Francisco,California,94016,149.99
162230,Lightning Charging Cable,1,14.95,03/30/19 16:55,819 Park St, Los Angeles,California,90001,14.95
162231,AA Batteries (4-pack),2,3.84,03/04/19 19:42,123 Jefferson St, Dallas,Texas,75001,7.68
162232,27in 4K Gaming Monitor,1,389.99,03/09/19 12:45,66 Park St, Los Angeles,California,90001,389.99
162233,Macbook Pro Laptop,1,1700,03/29/19 19:32,944 Ridge St, Seattle,Washington,98101,1700.0
162234,AA Batteries (4-pack),1,3.84,03/06/19 13:39,250 Johnson St, San Francisco,California,94016,3.84
162235,27in FHD Monitor,1,149.99,03/11/19 22:05,122 7th St, Dallas,Texas,75001,149.99
162236,Wired Headphones,1,11.99,03/28/19 18:33,298 Elm St, Atlanta,Georgia,30301,11.99
162237,Lightning Charging Cable,2,14.95,03/23/19 16:22,89 Chestnut St, New York City,New York,10001,29.9
162238,AA Batteries (4-pack),1,3.84,03/14/19 17:16,102 Willow St, Dallas,Texas,75001,3.84
162239,ThinkPad Laptop,1,999.99,03/10/19 19:45,543 11th St, Austin,Texas,73301,999.99
162240,Lightning Charging Cable,1,14.95,03/30/19 00:13,572 Park St, Boston,Massachusetts,02215,14.95
162241,Macbook Pro Laptop,1,1700,03/30/19 11:58,162 5th St, San Francisco,California,94016,1700.0
162242,AAA Batteries (4-pack),1,2.99,03/14/19 20:32,712 5th St, Portland,Oregon,97035,2.99
162243,Lightning Charging Cable,1,14.95,03/15/19 19:18,301 Walnut St, San Francisco,California,94016,14.95
162244,Google Phone,1,600,03/23/19 23:33,76 Center St, San Francisco,California,94016,600.0
162244,USB-C Charging Cable,1,11.95,03/23/19 23:33,76 Center St, San Francisco,California,94016,11.95
162245,AAA Batteries (4-pack),1,2.99,03/17/19 18:18,238 West St, San Francisco,California,94016,2.99
162246,27in FHD Monitor,1,149.99,03/01/19 12:12,28 Adams St, Atlanta,Georgia,30301,149.99
162247,27in FHD Monitor,1,149.99,03/22/19 15:47,10 Elm St, Austin,Texas,73301,149.99
162248,Wired Headphones,1,11.99,03/14/19 16:03,685 5th St, San Francisco,California,94016,11.99
162249,Bose SoundSport Headphones,1,99.99,03/27/19 19:50,951 Forest St, New York City,New York,10001,99.99
162250,Flatscreen TV,1,300,03/16/19 10:47,984 8th St, Los Angeles,California,90001,300.0
162251,27in FHD Monitor,1,149.99,03/29/19 15:10,495 Lake St, San Francisco,California,94016,149.99
162252,Wired Headphones,2,11.99,03/09/19 05:31,5 Maple St, San Francisco,California,94016,23.98
162253,USB-C Charging Cable,1,11.95,03/07/19 22:15,574 Walnut St, Boston,Massachusetts,02215,11.95
162254,Macbook Pro Laptop,1,1700,03/09/19 10:48,786 River St, San Francisco,California,94016,1700.0
162255,27in FHD Monitor,1,149.99,03/06/19 11:21,622 Highland St, Dallas,Texas,75001,149.99
162256,20in Monitor,1,109.99,03/15/19 11:55,217 4th St, New York City,New York,10001,109.99
162257,AA Batteries (4-pack),1,3.84,03/30/19 12:01,977 Meadow St, Atlanta,Georgia,30301,3.84
162258,Bose SoundSport Headphones,1,99.99,03/20/19 19:09,874 Cherry St, New York City,New York,10001,99.99
162259,27in 4K Gaming Monitor,1,389.99,03/14/19 10:07,415 Wilson St, New York City,New York,10001,389.99
