Order ID,Product,Quantity Ordered,Price Each,Order Date,Address,City,State,Zip Code,Revenue
209943,AAA Batteries (4-pack),3,2.99,06/23/19 16:19,158 Willow St, Los Angeles,California,90001,8.97
209944,27in FHD Monitor,1,149.99,06/02/19 19:10,916 Lake St, Austin,Texas,73301,149.99
209945,AA Batteries (4-pack),1,3.84,06/28/19 08:53,211 12th St, San Francisco,California,94016,3.84
209946,Google Phone,1,600.0,06/28/19 22:13,66 Cherry St, San Francisco,California,94016,600.0
209947,Apple Airpods Headphones,1,150.0,06/06/19 22:41,7 Lakeview St, San Francisco,California,94016,150.0
209948,Macbook Pro Laptop,1,1700.0,06/09/19 01:48,101 Spruce St, Atlanta,Georgia,30301,1700.0
209949,Google Phone,1,600.0,06/23/19 07:45,637 12th St, San Francisco,California,94016,600.0
209949,USB-C Charging Cable,1,11.95,06/23/19 07:45,637 12th St, San Francisco,California,94016,11.95
209950,Wired Headphones,2,11.99,06/01/19 18:03,689 Walnut St, Los Angeles,California,90001,23.98
209951,27in 4K Gaming Monitor,1,389.99,06/30/19 13:04,998 Johnson St, New York City,New York,10001,389.99
209952,20in Monitor,1,109.99,06/26/19 17:48,314 Willow St, Dallas,Texas,75001,109.99
209953,Google Phone,1,600.0,06/16/19 16:59,753 6th St, Dallas,Texas,75001,600.0
209954,iPhone,1,700.0,06/16/19 07:21,599 2nd St, San Francisco,California,94016,700.0
209955,AA Batteries (4-pack),1,3.84,06/15/19 21:25,549 2nd St, Atlanta,Georgia,30301,3.84
209956,AA Batteries (4-pack),2,3.84,06/26/19 15:23,910 Jackson St, Seattle,Washington,98101,7.68
209957,AA Batteries (4-pack),1,3.84,06/13/19 12:23,545 Dogwood St, Los Angeles,California,90001,3.84
209958,Wired Headphones,1,11.99,06/06/19 12:09,326 Hickory St, Los Angeles,California,90001,11.99
209959,USB-C Charging Cable,1,11.95,06/01/19 15:48,88 River St, Atlanta,Georgia,30301,11.95
209960,USB-C Charging Cable,1,11.95,06/22/19 11:53,333 Sunset St, Dallas,Texas,75001,11.95
209960,AA Batteries (4-pack),1,3.84,06/22/19 11:53,333 Sunset St, Dallas,Texas,75001,3.84
209961,iPhone,1,700.0,06/01/19 23:00,482 South St, Austin,Texas,73301,700.0
209961,Lightning Charging Cable,1,14.95,06/01/19 23:00,482 South St, Austin,Texas,73301,14.95
209962,USB-C Charging Cable,1,11.95,06/23/19 10:58,441 Cherry St, New York City,New York,10001,11.95
209963,Lightning Charging Cable,1,14.95,06/13/19 18:58,551 Hill St, Boston,Massachusetts,02215,14.95
209964,USB-C Charging Cable,2,11.95,06/11/19 14:30,822 8th St, Los Angeles,California,90001,23.9
209965,20in Monitor,1,109.99,06/24/19 14:00,910 North St, San Francisco,California,94016,109.99
209966,Lightning Charging Cable,1,14.95,06/20/19 09:46,743 Adams St, New York City,New York,10001,14.95
209967,AA Batteries (4-pack),2,3.84,06/21/19 21:18,584 Chestnut St, San Francisco,California,94016,7.68
209968,Apple Airpods Headphones,1,150.0,06/23/19 13:06,120 Church St, Dallas,Texas,75001,150.0
209969,Apple Airpods Headphones,1,150.0,06/21/19 15:55,133 Sunset St, Los Angeles,California,90001,150.0
209970,AAA Batteries (4-pack),1,2.99,06/08/19 20:58,181 Meadow St, Seattle,Washington,98101,2.99
209971,AA Batteries (4-pack),1,3.84,06/22/19 15:11,440 Maple St, Dallas,Texas,75001,3.84
209972,Wired Headphones,1,11.99,06/14/19 17:09,690 11th St, New York City,New York,10001,11.99
209973,Bose SoundSport Headphones,1,99.99,06/06/19 12:20,658 Highland St, Austin,Texas,73301,99.99
209974,USB-C Charging Cable,1,11.95,06/11/19 10:06,555 9th St, New York City,New York,10001,11.95
209975,AA Batteries (4-pack),3,3.84,06/05/19 21:25,152 Johnson St, New York City,New York,10001,11.52
209976,Apple Airpods Headphones,1,150.0,06/26/19 11:52,966 Washington St, Atlanta,Georgia,30301,150.0
209977,AA Batteries (4-pack),1,3.84,06/01/19 06:28,96 14th St, Los Angeles,California,90001,3.84
209978,Lightning Charging Cable,1,14.95,06/05/19 13:50,57 1st St, Los Angeles,California,90001,14.95
209979,USB-C Charging Cable,1,11.95,06/24/19 09:42,979 2nd St, San Francisco,California,94016,11.95
209980,Bose SoundSport Headphones,1,99.99,06/28/19 20:28,875 Forest St, New York City,New York,10001,99.99
209981,iPhone,1,700.0,06/05/19 19:25,898 14th St, Los Angeles,California,90001,700.0
209982,27in 4K Gaming Monitor,1,389.99,06/17/19 19:31,315 Forest St, New York City,New York,10001,389.99
209983,Macbook Pro Laptop,1,1700.0,06/22/19 16:25,702 Center St, Seattle,Washington,98101,1700.0
209984,USB-C Charging Cable,1,11.95,06/03/19 06:50,36 7th St, Seattle,Washington,98101,11.95
209985,Apple Airpods Headphones,1,150.0,06/05/19 22:18,54 12th St, Portland,Oregon,97035,150.0
209986,20in Monitor,1,109.99,06/23/19 16:49,11 Wilson St, New York City,New York,10001,109.99
209987,AAA Batteries (4-pack),3,2.99,06/03/19 03:22,76 River St, Los Angeles,California,90001,8.97
209988,Wired Headphones,1,11.99,06/27/19 18:04,403 Main St, San Francisco,California,94016,11.99
209989,iPhone,1,700.0,06/19/19 23:34,285 8th St, Los Angeles,California,90001,700.0
209990,Google Phone,1,600.0,06/16/19 20:31,557 Wilson St, Austin,Texas,73301,600.0
209991,AAA Batteries (4-pack),1,2.99,06/02/19 19:00,835 Chestnut St, Boston,Massachusetts,02215,2.99
209992,Apple Airpods Headphones,1,150.0,06/21/19 07:51,207 13th St, Boston,Massachusetts,02215,150.0
209993,USB-C Charging Cable,1,11.95,06/04/19 18:14,810 Meadow St, Dallas,Texas,75001,11.95
209994,Lightning Charging Cable,1,14.95,06/28/19 21:01,679 Washington St, Boston,Massachusetts,02215,14.95
209995,27in 4K Gaming Monitor,1,389.99,06/13/19 19:16,890 Washington St, Austin,Texas,73301,389.99
209996,Google Phone,1,600.0,06/13/19 08:21,965 Johnson St, Austin,Texas,73301,600.0
209997,AA Batteries (4-pack),1,3.84,06/19/19 11:23,594 Lake St, New York City,New York,10001,3.84
209998,Bose SoundSport Headphones,1,99.99,06/17/19 23:15,988 Madison St, San Francisco,California,94016,99.99
209999,Bose SoundSport Headphones,1,99.99,06/16/19 08:37,949 10th St, Dallas,Texas,75001,99.99
210000,iPhone,1,700.0,06/06/19 19:17,534 Park St, Los Angeles,California,90001,700.0
210001,AA Batteries (4-pack),1,3.84,06/22/19 12:47,171 Madison St, Portland,Oregon,97035,3.84
210002,AAA Batteries (4-pack),1,2.99,06/26/19 13:28,124 Park St, San Francisco,California,94016,2.99
210003,Bose SoundSport Headphones,1,99.99,06/26/19 15:09,928 West St, Boston,Massachusetts,02215,99.99
210004,AAA Batteries (4-pack),1,2.99,06/23/19 14:40,868 8th St, San Francisco,California,94016,2.99
210005,AAA Batteries (4-pack),1,2.99,06/12/19 19:53,532 Willow St, Atlanta,Georgia,30301,2.99
210006,Lightning Charging Cable,1,14.95,06/21/19 19:02,186 14th St, Boston,Massachusetts,02215,14.95
210007,iPhone,1,700.0,06/30/19 09:06,133 Highland St, Dallas,Texas,75001,700.0
210008,27in FHD Monitor,1,149.99,06/19/19 00:07,433 14th St, Portland,Oregon,97035,149.99
210009,Bose SoundSport Headphones,1,99.99,06/29/19 09:24,35 West St, Los Angeles,California,90001,99.99
210010,USB-C Charging Cable,1,11.95,06/01/19 10:56,469 Pine St, Austin,Texas,73301,11.95
210011,AA Batteries (4-pack),1,3.84,06/13/19 15:10,615 Forest St, Atlanta,Georgia,30301,3.84
210012,34in Ultrawide Monitor,1,379.99,06/04/19 17:21,507 1st St, San Francisco,California,94016,379.99
210013,AA Batteries (4-pack),2,3.84,06/17/19 17:27,820 5th St, New York City,New York,10001,7.68
210014,Wired Headphones,1,11.99,06/28/19 17:08,465 Meadow St, Portland,Oregon,97035,11.99
210015,Wired Headphones,1,11.99,06/06/19 18:12,559 11th St, Atlanta,Georgia,30301,11.99
210016,AA Batteries (4-pack),2,3.84,06/22/19 22:17,34 14th St, San Francisco,California,94016,7.68
210017,AAA Batteries (4-pack),1,2.99,06/18/19 17:03,624 Adams St, Atlanta,Georgia,30301,2.99
210018,Lightning Charging Cable,1,14.95,06/14/19 15:01,684 Maple St, San Francisco,California,94016,14.95
210019,Lightning Charging Cable,1,14.95,06/27/19 17:10,505 Maple St, New York City,New York,10001,14.95
210020,Apple Airpods Headphones,1,150.0,06/26/19 15:02,920 Washington St, Los Angeles,California,90001,150.0
210021,AAA Batteries (4-pack),1,2.99,06/07/19 23:22,627 Spruce St, Boston,Massachusetts,02215,2.99
210022,Lightning Charging Cable,1,14.95,06/29/19 08:19,943 9th St, San Francisco,California,94016,14.95
210023,AA Batteries (4-pack),3,3.84,06/12/19 21:24,838 Dogwood St, Los Angeles,California,90001,11.52
210024,AAA Batteries (4-pack),1,2.99,06/19/19 20:21,649 7th St, Dallas,Texas,75001,2.99
210025,20in Monitor,1,109.99,06/02/19 16:59,940 14th St, New York City,New York,10001,109.99
210026,Bose SoundSport Headphones,1,99.99,06/12/19 13:42,878 4th St, San Francisco,California,94016,99.99
210027,Macbook Pro Laptop,1,1700.0,06/05/19 14:35,763 2nd St, Los Angeles,California,90001,1700.0
210028,27in FHD Monitor,1,149.99,06/15/19 18:24,297 12th St, Dallas,Texas,75001,149.99
210029,Bose SoundSport Headphones,1,99.99,06/05/19 15:21,509 4th St, Dallas,Texas,75001,99.99
210030,Macbook Pro Laptop,1,1700.0,06/03/19 09:11,479 Willow St, Los Angeles,California,90001,1700.0
210031,AAA Batteries (4-pack),1,2.99,06/08/19 11:01,641 Lincoln St, Portland,Oregon,97035,2.99
210032,AA Batteries (4-pack),1,3.84,06/27/19 11:59,569 4th St, Atlanta,Georgia,30301,3.84
210033,AA Batteries (4-pack),2,3.84,06/15/19 18:25,749 North St, New York City,New York,10001,7.68
210034,27in 4K Gaming Monitor,1,389.99,06/14/19 18:07,476 1st St, Atlanta,Georgia,30301,389.99
210035,27in FHD Monitor,1,149.99,06/30/19 14:02,386 1st St, Dallas,Texas,75001,149.99
210036,AA Batteries (4-pack),1,3.84,06/08/19 19:05,598 Meadow St, Boston,Massachusetts,02215,3.84
210037,AAA Batteries (4-pack),1,2.99,06/26/19 09:53,524 6th St, New York City,New York,10001,2.99
210038,ThinkPad Laptop,1,999.99,06/15/19 14:49,443 Maple St, New York City,New York,10001,999.99
210039,AAA Batteries (4-pack),1,2.99,06/10/19 09:08,988 Maple St, Dallas,Texas,75001,2.99
210040,AA Batteries (4-pack),1,3.84,06/29/19 14:30,711 1st St, San Francisco,California,94016,3.84
210041,27in FHD Monitor,1,149.99,06/17/19 21:31,225 West St, Atlanta,Georgia,30301,149.99
210042,Flatscreen TV,1,300.0,06/21/19 06:28,325 Park St, Portland,Oregon,97035,300.0
210043,Apple Airpods Headphones,1,150.0,06/16/19 23:20,395 Main St, Seattle,Washington,98101,150.0
210044,Apple Airpods Headphones,1,150.0,06/14/19 00:28,372 Spruce St, Portland,Oregon,97035,150.0
210045,Bose SoundSport Headphones,1,99.99,06/03/19 19:58,287 Cedar St, Boston,Massachusetts,02215,99.99
210046,Apple Airpods Headphones,1,150.0,06/15/19 11:08,816 1st St, San Francisco,California,94016,150.0
210047,34in Ultrawide Monitor,1,379.99,06/06/19 18:53,973 Lakeview St, San Francisco,California,94016,379.99
210048,Wired Headphones,1,11.99,06/05/19 07:41,314 Ridge St, San Francisco,California,94016,11.99
210049,ThinkPad Laptop,1,999.99,06/20/19 18:20,993 6th St, San Francisco,California,94016,999.99
210050,Bose SoundSport Headphones,1,99.99,06/13/19 11:24,271 13th St, New York City,New York,10001,99.99
210051,iPhone,1,700.0,06/11/19 16:15,784 Pine St, Austin,Texas,73301,700.0
210052,USB-C Charging Cable,1,11.95,06/18/19 14:01,24 Main St, Seattle,Washington,98101,11.95
210053,Lightning Charging Cable,1,14.95,06/04/19 11:55,68 Lake St, Los Angeles,California,90001,14.95
210054,Lightning Charging Cable,1,14.95,06/22/19 18:26,175 6th St, Los Angeles,California,90001,14.95
210055,Apple Airpods Headphones,1,150.0,06/17/19 20:00,575 Wilson St, Portland,Maine,04101,150.0
210056,Macbook Pro Laptop,1,1700.0,06/09/19 00:13,171 Lakeview St, Seattle,Washington,98101,1700.0
210057,AAA Batteries (4-pack),2,2.99,06/19/19 09:23,82 2nd St, Boston,Massachusetts,02215,5.98
210058,Lightning Charging Cable,1,14.95,06/12/19 14:17,641 1st St, Austin,Texas,73301,14.95
210059,27in FHD Monitor,1,149.99,06/06/19 18:50,902 Hickory St, Los Angeles,California,90001,149.99
210060,USB-C Charging Cable,1,11.95,06/06/19 20:24,592 Elm St, Portland,Oregon,97035,11.95
210061,Flatscreen TV,1,300.0,06/28/19 23:36,975 Elm St, San Francisco,California,94016,300.0
210062,AAA Batteries (4-pack),1,2.99,06/04/19 14:37,709 Church St, New York City,New York,10001,2.99
210063,Lightning Charging Cable,1,14.95,06/19/19 23:19,77 Highland St, Atlanta,Georgia,30301,14.95
210064,Lightning Charging Cable,1,14.95,06/16/19 20:39,101 Lincoln St, Atlanta,Georgia,30301,14.95
210064,27in FHD Monitor,1,149.99,06/16/19 20:39,101 Lincoln St, Atlanta,Georgia,30301,149.99
210065,Lightning Charging Cable,1,14.95,06/20/19 15:11,490 River St, San Francisco,California,94016,14.95
210066,iPhone,1,700.0,06/07/19 12:07,691 Cherry St, Dallas,Texas,75001,700.0
210067,Wired Headphones,1,11.99,06/16/19 15:47,471 Lincoln St, Los Angeles,California,90001,11.99
210068,AA Batteries (4-pack),1,3.84,06/09/19 16:40,868 6th St, San Francisco,California,94016,3.84
210069,Google Phone,1,600.0,06/11/19 06:26,743 2nd St, New York City,New York,10001,600.0
210070,AAA Batteries (4-pack),1,2.99,06/19/19 17:05,977 Johnson St, San Francisco,California,94016,2.99
210071,Lightning Charging Cable,1,14.95,06/10/19 17:31,988 Pine St, Portland,Oregon,97035,14.95
210072,AA Batteries (4-pack),2,3.84,06/19/19 16:07,921 4th St, San Francisco,California,94016,7.68
210073,Bose SoundSport Headphones,1,99.99,06/14/19 17:21,400 Johnson St, Dallas,Texas,75001,99.99
210074,AA Batteries (4-pack),2,3.84,06/25/19 10:06,794 Wilson St, Los Angeles,California,90001,7.68
210075,USB-C Charging Cable,1,11.95,06/07/19 14:29,216 Main St, Los Angeles,California,90001,11.95
210076,AA Batteries (4-pack),1,3.84,06/16/19 22:58,168 Washington St, New York City,New York,10001,3.84
210077,Wired Headphones,1,11.99,06/15/19 07:33,357 8th St, San Francisco,California,94016,11.99
210078,ThinkPad Laptop,1,999.99,06/08/19 17:12,981 Chestnut St, Portland,Oregon,97035,999.99
210079,LG Dryer,1,600.0,06/10/19 16:48,516 Park St, San Francisco,California,94016,600.0
210080,AAA Batteries (4-pack),1,2.99,06/24/19 21:20,280 Spruce St, Austin,Texas,73301,2.99
210081,Bose SoundSport Headphones,1,99.99,06/01/19 21:29,354 Dogwood St, Atlanta,Georgia,30301,99.99
210082,USB-C Charging Cable,1,11.95,06/02/19 15:26,119 11th St, Los Angeles,California,90001,11.95
210083,Lightning Charging Cable,1,14.95,06/05/19 09:51,468 12th St, Boston,Massachusetts,02215,14.95
210084,ThinkPad Laptop,1,999.99,06/11/19 18:16,696 Adams St, Los Angeles,California,90001,999.99
210085,27in FHD Monitor,1,149.99,06/08/19 19:13,425 13th St, Austin,Texas,73301,149.99
210086,34in Ultrawide Monitor,1,379.99,06/02/19 21:09,550 Lake St, San Francisco,California,94016,379.99
210087,Lightning Charging Cable,1,14.95,06/30/19 12:11,720 Dogwood St, San Francisco,California,94016,14.95
210088,Wired Headphones,1,11.99,06/18/19 18:37,619 7th St, Austin,Texas,73301,11.99
210089,USB-C Charging Cable,1,11.95,06/24/19 19:10,177 8th St, Los Angeles,California,90001,11.95
210090,AAA Batteries (4-pack),3,2.99,06/29/19 15:43,534 Johnson St, Portland,Oregon,97035,8.97
210091,Macbook Pro Laptop,1,1700,06/03/19 05:39,238 5th St, San Francisco,California,94016,1700.0
210092,USB-C Charging Cable,1,11.95,06/02/19 19:52,359 Jefferson St, San Francisco,California,94016,11.95
210093,Apple Airpods Headphones,1,150,06/04/19 08:52,2 Hill St, San Francisco,California,94016,150.0
210094,AAA Batteries (4-pack),1,2.99,06/06/19 11:55,968 2nd St, Austin,Texas,73301,2.99
210095,AAA Batteries (4-pack),2,2.99,06/27/19 14:01,930 North St, Atlanta,Georgia,30301,5.98
210096,27in FHD Monitor,1,149.99,06/10/19 10:17,126 8th St, Atlanta,Georgia,30301,149.99
210097,Lightning Charging Cable,1,14.95,06/07/19 12:26,399 Spruce St, Seattle,Washington,98101,14.95
210098,AAA Batteries (4-pack),1,2.99,06/06/19 00:11,587 Adams St, San Francisco,California,94016,2.99
210099,Lightning Charging Cable,2,14.95,06/17/19 20:56,362 Highland St, Seattle,Washington,98101,29.9
210100,Apple Airpods Headphones,1,150,06/27/19 09:30,550 7th St, New York City,New York,10001,150.0
210101,Vareebadd Phone,1,400,06/05/19 13:53,944 Hickory St, Los Angeles,California,90001,400.0
210102,Wired Headphones,1,11.99,06/17/19 09:05,275 Forest St, San Francisco,California,94016,11.99
210103,Google Phone,1,600,06/01/19 17:58,626 12th St, Los Angeles,California,90001,600.0
210104,Bose SoundSport Headphones,1,99.99,06/14/19 16:51,324 Lake St, Los Angeles,California,90001,99.99
210105,AA Batteries (4-pack),3,3.84,06/19/19 20:22,445 11th St, Boston,Massachusetts,02215,11.52
210106,Wired Headphones,2,11.99,06/12/19 20:04,531 Johnson St, Austin,Texas,73301,23.98
210107,Lightning Charging Cable,1,14.95,06/13/19 07:19,325 Jefferson St, Los Angeles,California,90001,14.95
210108,27in FHD Monitor,1,149.99,06/25/19 12:37,859 Center St, San Francisco,California,94016,149.99
210109,Lightning Charging Cable,1,14.95,06/24/19 12:04,820 West St, Boston,Massachusetts,02215,14.95
210110,Apple Airpods Headphones,1,150,06/13/19 18:26,194 Hill St, Portland,Oregon,97035,150.0
210111,Lightning Charging Cable,1,14.95,06/12/19 20:58,792 9th St, Boston,Massachusetts,02215,14.95
210112,USB-C Charging Cable,1,11.95,06/05/19 21:44,838 Center St, San Francisco,California,94016,11.95
210113,USB-C Charging Cable,1,11.95,06/30/19 18:44,258 Hickory St, Seattle,Washington,98101,11.95
210114,Wired Headphones,1,11.99,06/20/19 07:19,559 Walnut St, San Francisco,California,94016,11.99
210115,Apple Airpods Headphones,1,150,06/04/19 19:16,85 6th St, Boston,Massachusetts,02215,150.0
210116,Bose SoundSport Headphones,1,99.99,06/13/19 21:52,65 Elm St, San Francisco,California,94016,99.99
210117,Bose SoundSport Headphones,1,99.99,06/25/19 17:23,371 9th St, New York City,New York,10001,99.99
210118,Bose SoundSport Headphones,1,99.99,06/23/19 12:29,208 1st St, San Francisco,California,94016,99.99
210119,Wired Headphones,2,11.99,06/24/19 18:02,800 River St, Los Angeles,California,90001,23.98
210120,AA Batteries (4-pack),1,3.84,06/28/19 11:00,316 Sunset St, Dallas,Texas,75001,3.84
210121,Wired Headphones,1,11.99,06/10/19 17:13,330 Lake St, Boston,Massachusetts,02215,11.99
210122,AA Batteries (4-pack),1,3.84,06/27/19 21:23,448 Jefferson St, Dallas,Texas,75001,3.84
210123,AAA Batteries (4-pack),1,2.99,06/01/19 22:36,194 12th St, San Francisco,California,94016,2.99
210124,Wired Headphones,1,11.99,06/13/19 10:16,256 Washington St, Portland,Maine,04101,11.99
210125,Apple Airpods Headphones,1,150,06/01/19 11:02,889 Sunset St, Boston,Massachusetts,02215,150.0
210126,20in Monitor,1,109.99,06/21/19 18:51,803 Pine St, Los Angeles,California,90001,109.99
210127,AA Batteries (4-pack),1,3.84,06/15/19 11:23,592 Jackson St, San Francisco,California,94016,3.84
210128,Lightning Charging Cable,1,14.95,06/08/19 07:20,880 Jackson St, New York City,New York,10001,14.95
210129,USB-C Charging Cable,1,11.95,06/11/19 12:13,36 6th St, Atlanta,Georgia,30301,11.95
210130,AAA Batteries (4-pack),5,2.99,06/11/19 10:26,714 Lincoln St, San Francisco,California,94016,14.950000000000001
210131,AA Batteries (4-pack),1,3.84,06/29/19 10:16,653 Maple St, San Francisco,California,94016,3.84
210132,Apple Airpods Headphones,2,150,06/18/19 21:24,127 5th St, San Francisco,California,94016,300.0
210133,AA Batteries (4-pack),2,3.84,06/26/19 19:19,712 Park St, Seattle,Washington,98101,7.68
210134,AA Batteries (4-pack),1,3.84,06/17/19 11:40,362 Chestnut St, Portland,Oregon,97035,3.84
210135,Wired Headphones,2,11.99,06/26/19 23:56,557 Dogwood St, San Francisco,California,94016,23.98
210136,Wired Headphones,1,11.99,06/12/19 22:13,554 Dogwood St, Dallas,Texas,75001,11.99
210137,AA Batteries (4-pack),1,3.84,06/18/19 20:05,479 2nd St, Los Angeles,California,90001,3.84
210138,27in 4K Gaming Monitor,1,389.99,06/25/19 17:58,445 Wilson St, San Francisco,California,94016,389.99
210139,AA Batteries (4-pack),1,3.84,06/02/19 20:55,572 Elm St, Boston,Massachusetts,02215,3.84
210140,AA Batteries (4-pack),1,3.84,06/18/19 13:54,746 Lincoln St, Los Angeles,California,90001,3.84
210141,Bose SoundSport Headphones,1,99.99,06/15/19 18:45,6 Lake St, Los Angeles,California,90001,99.99
210142,Flatscreen TV,1,300,06/24/19 18:26,669 7th St, San Francisco,California,94016,300.0
210143,Bose SoundSport Headphones,1,99.99,06/25/19 10:05,777 Ridge St, Atlanta,Georgia,30301,99.99
210144,27in 4K Gaming Monitor,1,389.99,06/17/19 15:19,255 5th St, Portland,Oregon,97035,389.99
210144,AA Batteries (4-pack),1,3.84,06/17/19 15:19,255 5th St, Portland,Oregon,97035,3.84
210145,20in Monitor,1,109.99,06/28/19 22:20,860 Washington St, Atlanta,Georgia,30301,109.99
210146,AA Batteries (4-pack),1,3.84,06/25/19 20:20,199 7th St, San Francisco,California,94016,3.84
210147,Bose SoundSport Headphones,1,99.99,06/12/19 22:37,144 Maple St, Austin,Texas,73301,99.99
210148,20in Monitor,1,109.99,06/16/19 07:24,710 Washington St, Atlanta,Georgia,30301,109.99
210148,Wired Headphones,1,11.99,06/16/19 07:24,710 Washington St, Atlanta,Georgia,30301,11.99
210149,USB-C Charging Cable,1,11.95,06/14/19 17:09,978 Walnut St, Atlanta,Georgia,30301,11.95
210150,27in FHD Monitor,1,149.99,06/11/19 13:10,149 Pine St, San Francisco,California,94016,149.99
210151,USB-C Charging Cable,1,11.95,06/10/19 21:51,655 1st St, Los Angeles,California,90001,11.95
210152,AAA Batteries (4-pack),2,2.99,06/20/19 22:11,937 10th St, Portland,Oregon,97035,5.98
210153,Lightning Charging Cable,2,14.95,06/09/19 14:58,305 Cherry St, New York City,New York,10001,29.9
210154,iPhone,1,700,06/02/19 16:07,273 Madison St, New York City,New York,10001,700.0
210155,AAA Batteries (4-pack),1,2.99,06/08/19 18:33,636 West St, New York City,New York,10001,2.99
210156,USB-C Charging Cable,1,11.95,06/02/19 11:37,333 13th St, Los Angeles,California,90001,11.95
210157,AA Batteries (4-pack),1,3.84,06/20/19 08:46,697 West St, San Francisco,California,94016,3.84
210158,27in 4K Gaming Monitor,1,389.99,06/12/19 11:50,65 Hill St, San Francisco,California,94016,389.99
210159,Wired Headphones,1,11.99,06/12/19 13:43,488 Johnson St, Dallas,Texas,75001,11.99
210160,Macbook Pro Laptop,1,1700,06/18/19 13:22,711 Ridge St, New York City,New York,10001,1700.0
210161,Apple Airpods Headphones,1,150,06/27/19 19:24,549 5th St, Boston,Massachusetts,02215,150.0
210162,Macbook Pro Laptop,1,1700,06/20/19 21:02,237 Maple St, Seattle,Washington,98101,1700.0
210163,USB-C Charging Cable,1,11.95,06/16/19 13:57,584 Meadow St, San Francisco,California,94016,11.95
210164,AAA Batteries (4-pack),1,2.99,06/06/19 20:05,861 Walnut St, Portland,Oregon,97035,2.99
210165,27in FHD Monitor,1,149.99,06/18/19 16:43,569 River St, Los Angeles,California,90001,149.99
210166,Bose SoundSport Headphones,1,99.99,06/21/19 21:33,883 Church St, Austin,Texas,73301,99.99
210167,Apple Airpods Headphones,1,150,06/23/19 14:57,433 13th St, Dallas,Texas,75001,150.0
210168,USB-C Charging Cable,1,11.95,06/09/19 11:28,690 West St, Seattle,Washington,98101,11.95
210169,AA Batteries (4-pack),1,3.84,06/26/19 19:04,890 7th St, San Francisco,California,94016,3.84
210170,Vareebadd Phone,1,400,06/05/19 20:00,405 Pine St, Seattle,Washington,98101,400.0
210171,Google Phone,1,600,06/30/19 13:59,503 Dogwood St, New York City,New York,10001,600.0
210172,USB-C Charging Cable,1,11.95,06/15/19 20:59,661 Ridge St, New York City,New York,10001,11.95
210173,20in Monitor,1,109.99,06/29/19 02:07,240 Sunset St, Boston,Massachusetts,02215,109.99
210174,27in FHD Monitor,1,149.99,06/05/19 15:22,971 Madison St, San Francisco,California,94016,149.99
210175,AAA Batteries (4-pack),1,2.99,06/26/19 13:56,945 Lincoln St, Austin,Texas,73301,2.99
210176,Google Phone,1,600,06/28/19 17:53,98 Wilson St, Los Angeles,California,90001,600.0
210177,Wired Headphones,1,11.99,06/26/19 19:23,831 Madison St, Los Angeles,California,90001,11.99
