Order ID,Product,Quantity Ordered,Price Each,Order Date,Address,City,State,Zip Code,Revenue
150533,AAA Batteries (4-pack),1,2.99,03/01/19 03:06,270 Dogwood St, San Francisco,California,94016,2.99
150534,AAA Batteries (4-pack),2,2.99,02/12/19 22:02,246 9th St, Los Angeles,California,90001,5.98
150535,AAA Batteries (4-pack),1,2.99,02/21/19 11:46,961 2nd St, San Francisco,California,94016,2.99
150536,Wired Headphones,1,11.99,02/13/19 22:43,134 8th St, Los Angeles,California,90001,11.99
150537,Wired Headphones,1,11.99,02/23/19 13:31,437 12th St, San Francisco,California,94016,11.99
150538,Apple Airpods Headphones,1,150,02/22/19 17:28,553 12th St, Atlanta,Georgia,30301,150.0
150539,AA Batteries (4-pack),2,3.84,02/18/19 16:46,103 14th St, San Francisco,California,94016,7.68
150540,Apple Airpods Headphones,1,150,02/18/19 15:23,218 Ridge St, Atlanta,Georgia,30301,150.0
150541,AAA Batteries (4-pack),1,2.99,03/01/19 01:03,683 Adams St, Portland,Oregon,97035,2.99
150542,AA Batteries (4-pack),1,3.84,02/02/19 19:46,517 10th St, Austin,Texas,73301,3.84
150543,Wired Headphones,1,11.99,02/08/19 09:21,268 Sunset St, Boston,Massachusetts,02215,11.99
150544,Lightning Charging Cable,1,14.95,02/10/19 17:19,723 Elm St, Los Angeles,California,90001,14.95
150545,Macbook Pro Laptop,1,1700,02/25/19 20:35,905 Meadow St, Atlanta,Georgia,30301,1700.0
150546,AAA Batteries (4-pack),1,2.99,02/07/19 14:01,43 1st St, Atlanta,Georgia,30301,2.99
150547,AAA Batteries (4-pack),1,2.99,02/06/19 17:51,511 Washington St, San Francisco,California,94016,2.99
150548,Macbook Pro Laptop,1,1700,02/18/19 22:56,750 Forest St, Boston,Massachusetts,02215,1700.0
150549,iPhone,1,700,02/05/19 20:33,522 West St, Boston,Massachusetts,02215,700.0
150550,ThinkPad Laptop,1,999.99,02/17/19 14:45,261 Washington St, Los Angeles,California,90001,999.99
150551,27in 4K Gaming Monitor,1,389.99,02/02/19 08:25,726 West St, Seattle,Washington,98101,389.99
150552,Wired Headphones,1,11.99,02/21/19 19:06,954 13th St, Boston,Massachusetts,02215,11.99
150553,34in Ultrawide Monitor,1,379.99,02/20/19 21:42,700 1st St, Dallas,Texas,75001,379.99
150554,AA Batteries (4-pack),1,3.84,02/12/19 06:49,33 Johnson St, New York City,New York,10001,3.84
150555,27in FHD Monitor,1,149.99,02/18/19 11:27,714 Adams St, Portland,Oregon,97035,149.99
150556,Lightning Charging Cable,1,14.95,02/10/19 13:25,419 Hill St, Los Angeles,California,90001,14.95
150557,AA Batteries (4-pack),2,3.84,02/22/19 21:41,372 5th St, Seattle,Washington,98101,7.68
150558,Wired Headphones,1,11.99,02/04/19 16:09,864 Hickory St, Boston,Massachusetts,02215,11.99
150559,Apple Airpods Headphones,1,150,02/07/19 23:41,506 Willow St, Boston,Massachusetts,02215,150.0
150560,Apple Airpods Headphones,1,150,02/05/19 14:29,178 14th St, San Francisco,California,94016,150.0
150561,Wired Headphones,1,11.99,02/22/19 17:55,888 Jefferson St, New York City,New York,10001,11.99
150562,27in 4K Gaming Monitor,1,389.99,02/16/19 20:07,663 1st St, Atlanta,Georgia,30301,389.99
150563,iPhone,1,700,02/20/19 02:09,631 Pine St, San Francisco,California,94016,700.0
150564,USB-C Charging Cable,1,11.95,02/28/19 13:55,579 9th St, Atlanta,Georgia,30301,11.95
150565,Wired Headphones,1,11.99,02/24/19 19:08,406 Lincoln St, Seattle,Washington,98101,11.99
150566,27in FHD Monitor,1,149.99,02/21/19 18:30,230 Pine St, Los Angeles,California,90001,149.99
150567,Apple Airpods Headphones,1,150,02/26/19 16:12,466 South St, Dallas,Texas,75001,150.0
150568,Wired Headphones,1,11.99,02/15/19 22:49,651 Johnson St, New York City,New York,10001,11.99
150569,AA Batteries (4-pack),3,3.84,02/04/19 13:11,981 Lake St, Seattle,Washington,98101,11.52
150570,Wired Headphones,1,11.99,02/18/19 18:12,786 Meadow St, San Francisco,California,94016,11.99
150571,Lightning Charging Cable,1,14.95,02/23/19 22:41,571 Hickory St, San Francisco,California,94016,14.95
150572,27in FHD Monitor,1,149.99,02/06/19 07:38,523 Spruce St, Atlanta,Georgia,30301,149.99
150573,Apple Airpods Headphones,1,150,02/25/19 11:32,455 Highland St, Los Angeles,California,90001,150.0
150574,Lightning Charging Cable,1,14.95,02/17/19 19:51,25 7th St, Portland,Oregon,97035,14.95
150575,AA Batteries (4-pack),1,3.84,02/10/19 11:44,776 Elm St, Los Angeles,California,90001,3.84
150576,Bose SoundSport Headphones,1,99.99,02/02/19 01:33,43 South St, San Francisco,California,94016,99.99
150577,AA Batteries (4-pack),1,3.84,02/25/19 13:27,122 Spruce St, Seattle,Washington,98101,3.84
150578,USB-C Charging Cable,1,11.95,02/06/19 19:05,193 Pine St, San Francisco,California,94016,11.95
150579,USB-C Charging Cable,1,11.95,02/27/19 20:11,320 North St, Los Angeles,California,90001,11.95
150580,AA Batteries (4-pack),1,3.84,02/11/19 22:06,399 5th St, New York City,New York,10001,3.84
150581,AA Batteries (4-pack),1,3.84,02/21/19 19:51,144 Washington St, Seattle,Washington,98101,3.84
150582,iPhone,1,700,02/16/19 23:38,678 Maple St, Seattle,Washington,98101,700.0
150582,Lightning Charging Cable,1,14.95,02/16/19 23:38,678 Maple St, Seattle,Washington,98101,14.95
150583,27in FHD Monitor,1,149.99,02/01/19 20:56,159 Maple St, Seattle,Washington,98101,149.99
150584,AAA Batteries (4-pack),1,2.99,02/24/19 21:41,971 Park St, Boston,Massachusetts,02215,2.99
150585,USB-C Charging Cable,1,11.95,02/16/19 14:04,55 Walnut St, Seattle,Washington,98101,11.95
150586,Apple Airpods Headphones,1,150,02/12/19 19:25,671 12th St, San Francisco,California,94016,150.0
150587,Lightning Charging Cable,1,14.95,02/11/19 17:43,290 Meadow St, Seattle,Washington,98101,14.95
150588,AAA Batteries (4-pack),2,2.99,02/09/19 09:33,823 Cedar St, Los Angeles,California,90001,5.98
150589,Flatscreen TV,1,300,02/24/19 12:02,123 Washington St, San Francisco,California,94016,300.0
150590,Apple Airpods Headphones,1,150,02/08/19 09:35,196 River St, San Francisco,California,94016,150.0
150590,AAA Batteries (4-pack),1,2.99,02/08/19 09:35,196 River St, San Francisco,California,94016,2.99
150591,AAA Batteries (4-pack),1,2.99,02/12/19 15:29,362 Main St, Portland,Oregon,97035,2.99
150592,USB-C Charging Cable,1,11.95,02/02/19 09:27,756 6th St, Los Angeles,California,90001,11.95
150593,Bose SoundSport Headphones,1,99.99,02/15/19 16:58,441 Park St, New York City,New York,10001,99.99
150594,USB-C Charging Cable,1,11.95,02/19/19 18:54,286 8th St, San Francisco,California,94016,11.95
150595,USB-C Charging Cable,1,11.95,02/12/19 06:12,734 Cherry St, San Francisco,California,94016,11.95
150596,AAA Batteries (4-pack),1,2.99,02/07/19 14:38,724 Ridge St, Dallas,Texas,75001,2.99
150597,USB-C Charging Cable,1,11.95,02/18/19 16:08,758 Lincoln St, Boston,Massachusetts,02215,11.95
150598,Wired Headphones,1,11.99,02/21/19 15:25,841 12th St, Boston,Massachusetts,02215,11.99
150599,20in Monitor,1,109.99,02/19/19 12:08,677 South St, Atlanta,Georgia,30301,109.99
150600,AA Batteries (4-pack),1,3.84,02/11/19 00:57,353 11th St, San Francisco,California,94016,3.84
150601,AAA Batteries (4-pack),2,2.99,02/16/19 13:24,24 Highland St, Atlanta,Georgia,30301,5.98
150602,Apple Airpods Headphones,1,150,02/11/19 09:44,207 Wilson St, Los Angeles,California,90001,150.0
150603,USB-C Charging Cable,1,11.95,02/18/19 14:44,772 Johnson St, Seattle,Washington,98101,11.95
150604,AA Batteries (4-pack),1,3.84,02/26/19 17:09,125 Hickory St, Atlanta,Georgia,30301,3.84
150605,USB-C Charging Cable,1,11.95,02/06/19 14:27,443 Park St, San Francisco,California,94016,11.95
150606,AA Batteries (4-pack),1,3.84,02/28/19 10:17,810 Madison St, Atlanta,Georgia,30301,3.84
150607,Lightning Charging Cable,1,14.95,02/27/19 19:36,469 Church St, San Francisco,California,94016,14.95
150608,ThinkPad Laptop,1,999.99,02/20/19 11:53,383 10th St, San Francisco,California,94016,999.99
150609,USB-C Charging Cable,1,11.95,02/09/19 20:23,403 North St, New York City,New York,10001,11.95
150610,27in FHD Monitor,1,149.99,02/19/19 10:42,409 Church St, Boston,Massachusetts,02215,149.99
150611,AAA Batteries (4-pack),1,2.99,02/04/19 16:49,961 5th St, Portland,Oregon,97035,2.99
150612,USB-C Charging Cable,1,11.95,02/28/19 20:14,321 7th St, Los Angeles,California,90001,11.95
150613,AA Batteries (4-pack),1,3.84,02/08/19 13:05,198 Walnut St, Los Angeles,California,90001,3.84
150614,AA Batteries (4-pack),2,3.84,02/05/19 17:18,709 Cedar St, Boston,Massachusetts,02215,7.68
150615,27in FHD Monitor,1,149.99,02/27/19 13:34,814 Highland St, New York City,New York,10001,149.99
150616,27in 4K Gaming Monitor,1,389.99,02/05/19 20:35,985 Jackson St, Portland,Oregon,97035,389.99
150617,Google Phone,1,600,02/25/19 00:02,551 Sunset St, New York City,New York,10001,600.0
150617,USB-C Charging Cable,1,11.95,02/25/19 00:02,551 Sunset St, New York City,New York,10001,11.95
150618,USB-C Charging Cable,1,11.95,02/24/19 12:20,659 8th St, Portland,Oregon,97035,11.95
150619,USB-C Charging Cable,1,11.95,02/17/19 17:23,529 Madison St, Los Angeles,California,90001,11.95
150620,Apple Airpods Headphones,1,150,02/07/19 15:12,808 1st St, Los Angeles,California,90001,150.0
150621,AA Batteries (4-pack),1,3.84,02/05/19 13:01,173 Dogwood St, Boston,Massachusetts,02215,3.84
150622,34in Ultrawide Monitor,1,379.99,02/12/19 16:05,230 Washington St, Boston,Massachusetts,02215,379.99
150623,iPhone,1,700,02/05/19 22:46,96 7th St, Seattle,Washington,98101,700.0
150624,34in Ultrawide Monitor,1,379.99,02/16/19 09:59,582 Wilson St, Los Angeles,California,90001,379.99
150625,AAA Batteries (4-pack),1,2.99,02/21/19 14:54,19 5th St, New York City,New York,10001,2.99
150626,AA Batteries (4-pack),2,3.84,02/26/19 23:55,464 Center St, Dallas,Texas,75001,7.68
150627,USB-C Charging Cable,1,11.95,02/17/19 07:01,106 10th St, Portland,Oregon,97035,11.95
150628,Lightning Charging Cable,2,14.95,02/25/19 17:22,206 Spruce St, San Francisco,California,94016,29.9
150629,AA Batteries (4-pack),1,3.84,02/28/19 18:17,686 2nd St, Los Angeles,California,90001,3.84
150630,Apple Airpods Headphones,1,150,02/14/19 09:15,274 Sunset St, Dallas,Texas,75001,150.0
150631,20in Monitor,1,109.99,02/26/19 14:12,483 14th St, Atlanta,Georgia,30301,109.99
150632,Wired Headphones,1,11.99,02/18/19 21:48,108 Adams St, New York City,New York,10001,11.99
150633,Wired Headphones,1,11.99,02/09/19 14:21,566 Lake St, Los Angeles,California,90001,11.99
150634,USB-C Charging Cable,1,11.95,02/11/19 17:17,463 Hickory St, New York City,New York,10001,11.95
150635,iPhone,1,700,02/10/19 17:43,129 Center St, Seattle,Washington,98101,700.0
150636,USB-C Charging Cable,1,11.95,02/15/19 11:59,589 Walnut St, Portland,Oregon,97035,11.95
150637,Apple Airpods Headphones,1,150,02/02/19 17:37,23 Church St, Austin,Texas,73301,150.0
150638,AA Batteries (4-pack),1,3.84,02/19/19 11:04,466 Lakeview St, New York City,New York,10001,3.84
150639,Lightning Charging Cable,2,14.95,02/19/19 14:28,408 Park St, Atlanta,Georgia,30301,29.9
150640,Vareebadd Phone,1,400,02/26/19 00:07,769 Willow St, New York City,New York,10001,400.0
150641,AAA Batteries (4-pack),1,2.99,02/10/19 14:57,72 12th St, Portland,Oregon,97035,2.99
150642,Lightning Charging Cable,1,14.95,02/27/19 20:18,938 Pine St, New York City,New York,10001,14.95
150643,Apple Airpods Headphones,1,150,02/23/19 22:12,304 North St, Seattle,Washington,98101,150.0
150644,Bose SoundSport Headphones,1,99.99,02/17/19 18:07,879 Sunset St, Dallas,Texas,75001,99.99
150645,27in 4K Gaming Monitor,1,389.99,02/02/19 07:06,153 South St, Seattle,Washington,98101,389.99
150646,27in FHD Monitor,1,149.99,02/10/19 11:22,312 Spruce St, San Francisco,California,94016,149.99
150647,20in Monitor,1,109.99,02/20/19 16:34,102 Dogwood St, New York City,New York,10001,109.99
150648,27in 4K Gaming Monitor,1,389.99,02/07/19 10:52,217 11th St, Los Angeles,California,90001,389.99
150649,27in FHD Monitor,1,149.99,02/15/19 20:14,834 Main St, San Francisco,California,94016,149.99
150650,Bose SoundSport Headphones,1,99.99,02/21/19 16:43,982 11th St, San Francisco,California,94016,99.99
150651,Google Phone,1,600,02/02/19 11:49,525 10th St, New York City,New York,10001,600.0
150651,USB-C Charging Cable,1,11.95,02/02/19 11:49,525 10th St, New York City,New York,10001,11.95
150652,AAA Batteries (4-pack),1,2.99,02/12/19 10:28,933 Jackson St, Boston,Massachusetts,02215,2.99
150653,27in FHD Monitor,1,149.99,02/04/19 11:42,955 Jackson St, Los Angeles,California,90001,149.99
150654,Wired Headphones,1,11.99,02/14/19 19:10,263 Cherry St, Los Angeles,California,90001,11.99
150655,AAA Batteries (4-pack),1,2.99,02/12/19 16:15,154 Main St, Los Angeles,California,90001,2.99
150656,27in FHD Monitor,1,149.99,02/13/19 11:59,643 Jackson St, Atlanta,Georgia,30301,149.99
150657,AAA Batteries (4-pack),1,2.99,02/10/19 16:25,406 Maple St, Los Angeles,California,90001,2.99
150658,USB-C Charging Cable,1,11.95,02/25/19 05:30,82 Park St, Austin,Texas,73301,11.95
150659,27in 4K Gaming Monitor,1,389.99,02/11/19 10:57,117 Johnson St, San Francisco,California,94016,389.99
150660,27in FHD Monitor,1,149.99,02/03/19 22:41,719 11th St, New York City,New York,10001,149.99
150661,Wired Headphones,1,11.99,02/21/19 16:48,835 Spruce St, Atlanta,Georgia,30301,11.99
150662,Wired Headphones,1,11.99,02/01/19 15:57,403 North St, Dallas,Texas,75001,11.99
150663,AAA Batteries (4-pack),1,2.99,02/14/19 03:13,205 Spruce St, Los Angeles,California,90001,2.99
150664,ThinkPad Laptop,1,999.99,02/06/19 15:58,928 14th St, Dallas,Texas,75001,999.99
150665,AAA Batteries (4-pack),2,2.99,02/10/19 09:12,964 7th St, San Francisco,California,94016,5.98
150666,Wired Headphones,1,11.99,02/05/19 11:39,188 Spruce St, San Francisco,California,94016,11.99
150667,USB-C Charging Cable,1,11.95,02/27/19 23:58,662 Chestnut St, Dallas,Texas,75001,11.95
150668,Wired Headphones,1,11.99,02/14/19 18:09,419 7th St, Atlanta,Georgia,30301,11.99
150669,iPhone,1,700,02/10/19 03:20,585 6th St, Atlanta,Georgia,30301,700.0
150670,AA Batteries (4-pack),1,3.84,02/28/19 16:17,368 Hickory St, Portland,Maine,04101,3.84
150671,Bose SoundSport Headphones,1,99.99,02/09/19 07:58,690 14th St, Boston,Massachusetts,02215,99.99
150672,USB-C Charging Cable,1,11.95,02/24/19 14:03,869 Spruce St, Dallas,Texas,75001,11.95
150673,Bose SoundSport Headphones,1,99.99,02/02/19 13:50,688 Spruce St, San Francisco,California,94016,99.99
150674,Google Phone,1,600,02/21/19 11:44,690 Park St, San Francisco,California,94016,600.0
150674,USB-C Charging Cable,1,11.95,02/21/19 11:44,690 Park St, San Francisco,California,94016,11.95
150674,Wired Headphones,1,11.99,02/21/19 11:44,690 Park St, San Francisco,California,94016,11.99
150675,Lightning Charging Cable,1,14.95,02/24/19 12:57,395 Spruce St, San Francisco,California,94016,14.95
150676,27in FHD Monitor,1,149.99,02/17/19 20:37,401 Cedar St, Dallas,Texas,75001,149.99
150677,ThinkPad Laptop,1,999.99,02/08/19 18:26,221 Elm St, New York City,New York,10001,999.99
150678,AA Batteries (4-pack),1,3.84,02/17/19 13:00,399 Center St, Los Angeles,California,90001,3.84
150679,Bose SoundSport Headphones,1,99.99,02/17/19 14:38,885 Elm St, Seattle,Washington,98101,99.99
150680,iPhone,1,700,02/03/19 12:49,29 Lakeview St, Austin,Texas,73301,700.0
150681,USB-C Charging Cable,2,11.95,02/17/19 22:20,348 9th St, Seattle,Washington,98101,23.9
150682,Apple Airpods Headphones,1,150,02/15/19 21:55,833 Lake St, San Francisco,California,94016,150.0
150683,27in FHD Monitor,1,149.99,02/23/19 22:28,632 Ridge St, San Francisco,California,94016,149.99
150684,34in Ultrawide Monitor,1,379.99,02/23/19 18:41,615 Jefferson St, San Francisco,California,94016,379.99
150685,Lightning Charging Cable,2,14.95,02/05/19 13:36,658 Forest St, Portland,Oregon,97035,29.9
150686,iPhone,1,700,02/28/19 17:39,389 Pine St, Los Angeles,California,90001,700.0
150687,Wired Headphones,1,11.99,02/27/19 15:36,292 Highland St, Los Angeles,California,90001,11.99
150688,Google Phone,1,600,02/07/19 09:30,719 Maple St, New York City,New York,10001,600.0
150688,Wired Headphones,1,11.99,02/07/19 09:30,719 Maple St, New York City,New York,10001,11.99
150689,AAA Batteries (4-pack),1,2.99,02/24/19 18:42,623 10th St, Los Angeles,California,90001,2.99
150690,AA Batteries (4-pack),1,3.84,02/28/19 22:41,167 Highland St, Atlanta,Georgia,30301,3.84
150691,20in Monitor,1,109.99,02/26/19 00:43,902 Adams St, New York City,New York,10001,109.99
150692,Bose SoundSport Headphones,1,99.99,02/23/19 19:59,868 11th St, Boston,Massachusetts,02215,99.99
150693,Wired Headphones,1,11.99,02/23/19 13:45,403 West St, Boston,Massachusetts,02215,11.99
150694,Apple Airpods Headphones,1,150,02/26/19 20:58,813 Church St, Los Angeles,California,90001,150.0
150695,AA Batteries (4-pack),1,3.84,02/07/19 20:34,272 4th St, Atlanta,Georgia,30301,3.84
150696,AA Batteries (4-pack),1,3.84,02/02/19 13:55,417 Dogwood St, Boston,Massachusetts,02215,3.84
150697,Bose SoundSport Headphones,1,99.99,02/19/19 09:30,966 7th St, Seattle,Washington,98101,99.99
150698,34in Ultrawide Monitor,1,379.99,02/08/19 13:19,375 Maple St, Los Angeles,California,90001,379.99
150699,USB-C Charging Cable,1,11.95,02/06/19 15:39,253 Cherry St, San Francisco,California,94016,11.95
150700,USB-C Charging Cable,1,11.95,02/03/19 02:10,551 2nd St, New York City,New York,10001,11.95
150701,ThinkPad Laptop,1,999.99,02/07/19 20:21,822 Highland St, Dallas,Texas,75001,999.99
150702,34in Ultrawide Monitor,1,379.99,02/23/19 20:58,27 Wilson St, Los Angeles,California,90001,379.99
150703,27in 4K Gaming Monitor,1,389.99,02/03/19 11:37,998 Jefferson St, Boston,Massachusetts,02215,389.99
150704,27in 4K Gaming Monitor,1,389.99,02/11/19 17:50,508 Walnut St, Austin,Texas,73301,389.99
150705,Bose SoundSport Headphones,1,99.99,02/15/19 19:37,189 Elm St, New York City,New York,10001,99.99
150706,Lightning Charging Cable,1,14.95,02/19/19 12:11,815 Willow St, San Francisco,California,94016,14.95
150707,Lightning Charging Cable,1,14.95,02/15/19 20:50,128 Elm St, San Francisco,California,94016,14.95
150708,Bose SoundSport Headphones,1,99.99,02/05/19 14:25,36 Ridge St, Dallas,Texas,75001,99.99
150709,USB-C Charging Cable,1,11.95,02/16/19 18:54,507 Washington St, Boston,Massachusetts,02215,11.95
150710,27in 4K Gaming Monitor,1,389.99,02/01/19 10:27,581 Jackson St, San Francisco,California,94016,389.99
150711,Flatscreen TV,1,300,02/16/19 19:16,320 11th St, San Francisco,California,94016,300.0
150712,AA Batteries (4-pack),3,3.84,02/19/19 14:49,109 Willow St, New York City,New York,10001,11.52
150713,AAA Batteries (4-pack),2,2.99,02/01/19 09:54,362 10th St, Dallas,Texas,75001,5.98
150714,Bose SoundSport Headphones,1,99.99,02/14/19 20:46,539 5th St, Los Angeles,California,90001,99.99
150715,Apple Airpods Headphones,1,150,02/28/19 16:23,626 Lakeview St, San Francisco,California,94016,150.0
150716,Bose SoundSport Headphones,1,99.99,02/05/19 12:53,396 Elm St, Dallas,Texas,75001,99.99
150717,USB-C Charging Cable,1,11.95,02/03/19 19:43,202 Maple St, Austin,Texas,73301,11.95
150718,AA Batteries (4-pack),1,3.84,02/20/19 00:06,211 Willow St, Atlanta,Georgia,30301,3.84
150719,AAA Batteries (4-pack),1,2.99,02/01/19 14:44,281 Lake St, Portland,Oregon,97035,2.99
150720,27in FHD Monitor,1,149.99,02/10/19 20:23,326 10th St, San Francisco,California,94016,149.99
150721,Apple Airpods Headphones,1,150,02/14/19 23:24,115 Cedar St, San Francisco,California,94016,150.0
150722,AA Batteries (4-pack),2,3.84,02/09/19 17:56,859 Cedar St, Seattle,Washington,98101,7.68
150723,Lightning Charging Cable,1,14.95,02/20/19 20:08,793 Forest St, Los Angeles,California,90001,14.95
150724,34in Ultrawide Monitor,1,379.99,02/14/19 18:37,168 Forest St, Seattle,Washington,98101,379.99
150725,AA Batteries (4-pack),2,3.84,02/27/19 09:19,148 Park St, San Francisco,California,94016,7.68
150726,USB-C Charging Cable,1,11.95,02/09/19 15:27,984 Hickory St, San Francisco,California,94016,11.95
150727,Apple Airpods Headphones,1,150,02/21/19 13:23,406 4th St, San Francisco,California,94016,150.0
150728,Wired Headphones,1,11.99,02/03/19 12:04,7 Highland St, New York City,New York,10001,11.99
150729,Google Phone,1,600,02/08/19 11:53,705 7th St, Boston,Massachusetts,02215,600.0
150730,USB-C Charging Cable,2,11.95,02/16/19 11:39,357 Lakeview St, San Francisco,California,94016,23.9
150731,Lightning Charging Cable,1,14.95,02/24/19 04:22,907 South St, Seattle,Washington,98101,14.95
150732,AA Batteries (4-pack),1,3.84,02/11/19 13:04,417 Ridge St, San Francisco,California,94016,3.84
150733,27in 4K Gaming Monitor,1,389.99,02/15/19 00:53,982 Washington St, Los Angeles,California,90001,389.99
150734,Google Phone,1,600,02/13/19 09:47,119 Madison St, New York City,New York,10001,600.0
150734,USB-C Charging Cable,1,11.95,02/13/19 09:47,119 Madison St, New York City,New York,10001,11.95
150735,AA Batteries (4-pack),1,3.84,02/13/19 11:49,450 6th St, Boston,Massachusetts,02215,3.84
150736,Wired Headphones,1,11.99,02/21/19 19:14,785 Lakeview St, Los Angeles,California,90001,11.99
150737,AAA Batteries (4-pack),1,2.99,02/14/19 13:41,727 Pine St, Los Angeles,California,90001,2.99
150738,Bose SoundSport Headphones,1,99.99,02/08/19 21:06,374 Main St, Atlanta,Georgia,30301,99.99
150739,Lightning Charging Cable,1,14.95,02/15/19 12:08,21 11th St, Atlanta,Georgia,30301,14.95
150740,34in Ultrawide Monitor,1,379.99,02/08/19 19:30,838 11th St, Portland,Oregon,97035,379.99
150741,Bose SoundSport Headphones,1,99.99,02/11/19 08:16,755 Maple St, New York City,New York,10001,99.99
150742,Wired Headphones,1,11.99,02/09/19 23:19,589 Maple St, San Francisco,California,94016,11.99
150743,AAA Batteries (4-pack),1,2.99,02/17/19 05:23,203 Main St, Los Angeles,California,90001,2.99
150744,34in Ultrawide Monitor,1,379.99,02/07/19 13:45,682 5th St, Atlanta,Georgia,30301,379.99
150745,AA Batteries (4-pack),3,3.84,02/26/19 10:42,489 Center St, San Francisco,California,94016,11.52
150746,AAA Batteries (4-pack),1,2.99,02/01/19 12:15,195 North St, Los Angeles,California,90001,2.99
150747,USB-C Charging Cable,1,11.95,02/03/19 11:18,275 2nd St, San Francisco,California,94016,11.95
150748,AAA Batteries (4-pack),1,2.99,02/27/19 12:39,931 11th St, New York City,New York,10001,2.99
150749,Vareebadd Phone,1,400,02/19/19 09:25,55 6th St, San Francisco,California,94016,400.0
150750,iPhone,1,700,02/05/19 17:18,753 Washington St, New York City,New York,10001,700.0
150751,USB-C Charging Cable,2,11.95,02/11/19 18:06,153 Washington St, Los Angeles,California,90001,23.9
150752,Wired Headphones,1,11.99,02/08/19 00:08,23 4th St, Portland,Oregon,97035,11.99
150753,Lightning Charging Cable,1,14.95,02/28/19 11:30,599 7th St, New York City,New York,10001,14.95
150754,AAA Batteries (4-pack),1,2.99,02/27/19 13:34,423 Park St, Austin,Texas,73301,2.99
150755,AA Batteries (4-pack),1,3.84,02/20/19 10:25,355 Lake St, Austin,Texas,73301,3.84
150756,Bose SoundSport Headphones,1,99.99,02/03/19 08:16,114 West St, Seattle,Washington,98101,99.99
150757,USB-C Charging Cable,1,11.95,02/18/19 18:55,141 Highland St, San Francisco,California,94016,11.95
150758,iPhone,1,700,02/19/19 09:38,360 Madison St, Austin,Texas,73301,700.0
